CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;GRUPO_FAMILIA_PRODUCTO_FK;GRUPO_FAMILIA_PRODUCTO_DESC;GRUPO_FAMILIA_GENERICA_FK;GRUPO_FAMILIA_GENERICA_DESC
6630536;rigotax;;Vigente;Insensible;Manual;;;;;;;7311024;rigotax;4567041;No
7311025;rigotax - D;;Vigente;Insensible;Manual;;;;;;;7311024;rigotax;4567041;No
5702910;rilutek;;Vigente;Sensible;Manual;;;;;;;5702784;rilutek;4567041;No
5702912;rimivat;;Vigente;Sensible;Manual;;;;;;;5702785;rimivat;4567041;No
5700369;rinaid;;Vigente;Sensible;Manual;;;;;;;5678269;rinaid;4567041;No
7074991;ringer;;Vigente;Insensible;Manual;;;;;;;5702786;ringer;4567041;No
5702913;ringer lactato;;Vigente;Sensible;Manual;;;;;;;5702786;ringer;4567041;No
7609417;rinitek free;;Vigente;Insensible;Manual;;;;;;;7763213;rinitek free;4567041;No
7564898;rino - B aqua;;Vigente;Insensible;Manual;;;;;;;7763211;rino - B aqua;4567041;No
5702930;rinobanedif;;Vigente;Sensible;Manual;;;;;;;5702787;rinobanedif;4567041;No
6627562;rinofilax;;Vigente;Insensible;Manual;;;;;;;7307705;rinofilax;4567041;No
7637142;rinofilax D;;Vigente;Insensible;Manual;;;;;;;7307705;rinofilax;4567041;No
6905355;rinokid;;Vigente;Insensible;Manual;;;;;;;7763209;rinokid;4567041;No
6654980;rinomex;;Vigente;Insensible;Manual;;;;;;;7763206;rinomex;4567041;No
7380649;rinoparin;;Vigente;Insensible;Manual;;;;;;;7763205;rinoparin;4567041;No
7355621;rinosteryl;;Vigente;Insensible;Manual;;;;;;;7763203;rinosteryl;4567041;No
6354231;rinoval;;Vigente;Insensible;Manual;;;;;;;7325876;rinoval;4567041;No
5700390;rinoven;;Vigente;Sensible;Manual;;;;;;;5678271;rinoven;4567041;No
7486377;rinoven compuesto;;Vigente;Insensible;Manual;;;;;;;5678271;rinoven;4567041;No
6634417;ripol;;Vigente;Insensible;Manual;;;;;;;7763198;ripol;4567041;No
7422666;rismia;;Vigente;Insensible;Manual;;;;;;;7763196;rismia;4567041;No
5700393;risperdal;;Vigente;Sensible;Manual;;;;;;;5678272;risperdal;4567041;No
5700403;risperdal consta;;Vigente;Sensible;Manual;;;;;;;5678272;risperdal;4567041;No
7166243;risperdal quicklet;;Vigente;Insensible;Manual;;;;;;;5678272;risperdal;4567041;No
7166090;risperidona;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7166149;rispolux;;Vigente;Insensible;Manual;;;;;;;7763193;rispolux;4567041;No
7165807;rispyl;;Vigente;Insensible;Manual;;;;;;;7763191;rispyl;4567041;No
7443045;ristaben;;Vigente;Insensible;Manual;;;;;;;7443043;ristaben;4567041;No
7443047;ristaben met;;Vigente;Insensible;Manual;;;;;;;7443043;ristaben;4567041;No
5700406;ritalin;;Vigente;Sensible;Manual;;;;;;;5678274;ritalin;4567041;No
5700412;ritalin LA;;Vigente;Sensible;Manual;;;;;;;5678274;ritalin;4567041;No
6603187;ritalin SR;;Vigente;Sensible;Manual;;;;;;;5678274;ritalin;4567041;No
7179489;ritmenal;;Vigente;Insensible;Manual;;;;;;;7763188;ritmenal;4567041;No
5700413;ritmocor;;Vigente;Sensible;Manual;;;;;;;5678277;ritmocor;4567041;No
5700414;rize;;Vigente;Sensible;Manual;;;;;;;5678278;rize;4567041;No
5700417;roacnetán;;Vigente;Sensible;Manual;;;;;;;5678279;roacnetán;4567041;No
6655155;rocaltrol;;Vigente;Insensible;Manual;;;;;;;7763185;rocaltrol;4567041;No
7580800;rocuronio bromuro;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7393720;roferon - A;;Vigente;Insensible;Manual;;;;;;;7763180;roferon - A;4567041;No
6623311;ropsil;;Vigente;Insensible;Manual;;;;;;;7763179;ropsil;4567041;No
7154801;rosat - 20;;Vigente;Insensible;Manual;;;;;;;7763176;rosat - 20;4567041;No
7635457;roséliane antirrojeces;;Vigente;Insensible;Manual;;;;;;;7763159;roséliane;4567041;No
7763161;roséliane cc cream;;Vigente;Insensible;Manual;;;;;;;7763159;roséliane;4567041;No
7763163;roséliane fluido;;Vigente;Insensible;Manual;;;;;;;7763159;roséliane;4567041;No
6569606;rosimol;;Vigente;Insensible;Manual;;;;;;;7763172;rosimol;4567041;No
7385943;rosugras;;Vigente;Insensible;Manual;;;;;;;7763170;rosugras;4567041;No
5700418;rosumed;;Vigente;Sensible;Manual;;;;;;;5678284;rosumed;4567041;No
7154779;rosuvastatina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7154776;rosuvitae;;Vigente;Insensible;Manual;;;;;;;7763166;rosuvitae;4567041;No
5700419;rosvel;;Vigente;Sensible;Manual;;;;;;;5678287;rosvel;4567041;No
6553099;rovartal;;Vigente;Insensible;Manual;;;;;;;7763158;rovartal;4567041;No
5700420;Roxepar LC;;Vigente;Sensible;Manual;;;;;;;5678288;Roxepar;4567041;No
7198191;rubifen;;Vigente;Insensible;Manual;;;;;;;7583954;rubifen;4567041;No
6601752;rubifen SR;;Vigente;Sensible;Manual;;;;;;;7583954;rubifen;4567041;No
6552328;rubrimet;;Vigente;Insensible;Manual;;;;;;;7763156;rubrimet;4567041;No
6569154;rupafin;;Vigente;Insensible;Manual;;;;;;;7763154;rupafin;4567041;No
5700428;rux;;Vigente;Sensible;Manual;;;;;;;5678289;rux;4567041;No
7224806;ruxolitinib;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6658161;sabril;;Vigente;Sensible;Manual;;;;;;;7763147;sabril;4567041;No
7128367;sae adulto;;Vigente;Insensible;Manual;;;;;;;7763141;sae;4567041;No
7128371;sae infantil;;Vigente;Insensible;Manual;;;;;;;7763141;sae;4567041;No
5700429;sagras;;Vigente;Sensible;Manual;;;;;;;7306242;sagras;4567041;No
7461439;saizen;;Vigente;Insensible;Manual;;;;;;;7461515;saizen;4567041;No
7461520;saizen click easy;;Vigente;Insensible;Manual;;;;;;;7461515;saizen;4567041;No
6650999;salbutamol;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
7497781;salbutamol LF;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7564984;salbutral AC;;Vigente;Sensible;Manual;;;;;;;7763138;salbutral AC;4567041;No
6655341;salcal;;Vigente;Insensible;Manual;;;;;;;7326893;salcal;4567041;No
7425265;salflutop;;Vigente;Insensible;Manual;;;;;;;7763131;salflutop;4567041;No
7591828;salicilato de metilo;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7591879;saliclato de metilo;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5700430;salofalk;;Vigente;Sensible;Manual;;;;;;;5678292;salofalk;4567041;No
7517655;salofalk ODD;;Vigente;Insensible;Manual;;;;;;;5678292;salofalk;4567041;No
6544784;salvacoll;;Vigente;Insensible;Manual;;;;;;;7763127;salvacoll;4567041;No
7214368;salvara HCT;;Vigente;Insensible;Manual;;;;;;;7763124;salvara HCT;4567041;No
6608511;salvis;;Vigente;Sensible;Manual;;;;;;;7763120;salvis;4567041;No
6567496;samexid;;Vigente;Insensible;Manual;;;;;;;7763119;samexid;4567041;No
7475947;samor;;Vigente;Insensible;Manual;;;;;;;7763116;samor;4567041;No
6628625;sanblex;;Vigente;Insensible;Manual;;;;;;;7306058;sanblex;4567041;No
7600762;sandimmun;;Vigente;Insensible;Manual;;;;;;;5678293;sandimmun;4567041;No
5700432;sandimmun neoral;;Vigente;Sensible;Manual;;;;;;;5678293;sandimmun;4567041;No
5700436;sandostatin;;Vigente;Sensible;Manual;;;;;;;5678294;sandostatin;4567041;No
5700443;sandostatin LAR;;Vigente;Sensible;Manual;;;;;;;5678294;sandostatin;4567041;No
5700447;sanidecal;;Vigente;Sensible;Manual;;;;;;;5678296;sanidecal;4567041;No
5700450;sanidecal - D;;Vigente;Sensible;Manual;;;;;;;5678296;sanidecal;4567041;No
7403431;sanidecal - D forte;;Vigente;Insensible;Manual;;;;;;;5678296;sanidecal;4567041;No
7403363;sanidecal forte;;Vigente;Insensible;Manual;;;;;;;5678296;sanidecal;4567041;No
7413626;sanigermin;;Vigente;Insensible;Manual;;;;;;;7763111;sanigermin;4567041;No
6550496;sanilent;;Vigente;Insensible;Manual;;;;;;;7763109;sanilent;4567041;No
5702984;sanipresin;;Vigente;Sensible;Manual;;;;;;;5702849;sanipresin;4567041;No
6621015;sanipresin forte;;Vigente;Sensible;Manual;;;;;;;5702849;sanipresin;4567041;No
6637022;saniprostol;;Vigente;Insensible;Manual;;;;;;;7763104;saniprostol;4567041;No
6412629;saniter compuesto;;Vigente;Insensible;Manual;;;;;;;7763101;saniter compuesto;4567041;No
6566723;saphris;;Vigente;Insensible;Manual;;;;;;;7763098;saphris;4567041;No
7738322;saxenda;;Vigente;Insensible;Manual;;;;;;;7738316;saxenda;4567041;No
7487196;sayana;;Vigente;Insensible;Manual;;;;;;;7763095;sayana;4567041;No
5700460;scadan;;Vigente;Sensible;Manual;;;;;;;5678298;scadan;4567041;No
7557039;scandicaine;;Vigente;Insensible;Manual;;;;;;;7763089;scandicaine;4567041;No
7428710;seasonique;;Vigente;Insensible;Manual;;;;;;;7763086;seasonique;4567041;No
6544793;secotex ocas;;Vigente;Insensible;Manual;;;;;;;7763084;secotex ocas;4567041;No
6670806;sedilit;;Vigente;Insensible;Manual;;;;;;;7763079;sedilit;4567041;No
7259709;sedopect;;Vigente;Insensible;Manual;;;;;;;7763076;sedopect;4567041;No
7161185;sedoran;;Vigente;Insensible;Manual;;;;;;;7763074;sedoran;4567041;No
7551709;seebri breezhaler;;Vigente;Insensible;Manual;;;;;;;7763070;seebri breezhaler;4567041;No
7149724;segurex;;Vigente;Insensible;Manual;;;;;;;7763068;segurex;4567041;No
7230435;selenium;;Vigente;Insensible;Manual;;;;;;;7230432;selenium;4567041;No
7149764;selerup 100;;Vigente;Insensible;Manual;;;;;;;7763061;selerup;4567041;No
7149762;selerup 50;;Vigente;Insensible;Manual;;;;;;;7763061;selerup;4567041;No
6412644;selgina;;Vigente;Insensible;Manual;;;;;;;7763056;selgina;4567041;No
7459634;senexon;;Vigente;Insensible;Manual;;;;;;;5678299;senexon;4567041;No
5700461;senexon SR;;Vigente;Sensible;Manual;;;;;;;5678299;senexon;4567041;No
7145239;sensaid;;Vigente;Insensible;Manual;;;;;;;7763050;sensaid;4567041;No
7145056;sensi kin;;Vigente;Insensible;Manual;;;;;;;7763046;sensi kin;4567041;No
6402193;sensibio H2O;;Vigente;Sensible;Manual;;;;;;;7763041;sensibio H2O;4567041;No
5700463;sentidol;;Vigente;Sensible;Manual;;;;;;;5678300;sentidol;4567041;No
7486028;sentidol LP;;Vigente;Insensible;Manual;;;;;;;5678300;sentidol;4567041;No
6566257;sentis;;Vigente;Insensible;Manual;;;;;;;7317577;sentis;4567041;No
5693992;septrin;;Vigente;Insensible;Manual;;;;;;;5678302;septrin;4567041;No
6905364;septrin forte;;Vigente;Insensible;Manual;;;;;;;5678302;septrin;4567041;No
7664386;sérénage día;;Vigente;Insensible;Manual;;;;;;;7765596;sérénage;4567041;No
7765597;sérénage noche;;Vigente;Insensible;Manual;;;;;;;7765596;sérénage;4567041;No
6508905;serenata 20;;Vigente;Insensible;Manual;;;;;;;7763037;serenata 20;4567041;No
6632104;sereprid;;Vigente;Insensible;Manual;;;;;;;7763033;sereprid;4567041;No
5694017;seretide diskus;;Vigente;Sensible;Manual;;;;;;;5678306;seretide;4567041;No
5694033;seretide LF;;Vigente;Sensible;Manual;;;;;;;5678306;seretide;4567041;No
5694215;seretran;;Vigente;Sensible;Manual;;;;;;;5678308;seretran;4567041;No
7439376;serevent LF;;Vigente;Insensible;Manual;;;;;;;7763027;serevent LF;4567041;No
6655914;sermion;;Vigente;Insensible;Manual;;;;;;;7763024;sermion;4567041;No
6621111;seronex;;Vigente;Insensible;Manual;;;;;;;7763015;seronex;4567041;No
6544808;serophene;;Vigente;Insensible;Manual;;;;;;;7763014;serophene;4567041;No
5694303;seroquel;;Vigente;Sensible;Manual;;;;;;;5678309;seroquel;4567041;No
5694304;seroquel XR;;Vigente;Sensible;Manual;;;;;;;5678309;seroquel;4567041;No
5694307;sertac;;Vigente;Sensible;Manual;;;;;;;5678310;sertac;4567041;No
6545003;sertralina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6634686;setronil;;Vigente;Insensible;Manual;;;;;;;7763012;setronil;4567041;No
7396460;sevedol;;Vigente;Insensible;Manual;;;;;;;7763011;sevedol;4567041;No
7066474;sevoflurano;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7579268;sevorane;;Vigente;Insensible;Manual;;;;;;;7763004;sevorane;4567041;No
7516835;shot B;;Vigente;Sensible;Manual;;;;;;;7763002;shot B;4567041;No
6545071;siafil;;Vigente;Insensible;Manual;;;;;;;7763001;siafil;4567041;No
7256880;sibilla;;Vigente;Insensible;Manual;;;;;;;7762996;sibilla;4567041;No
5694346;sicadol forte;;Vigente;Sensible;Manual;;;;;;;5678311;sicadol;4567041;No
5694347;sifrol;;Vigente;Sensible;Manual;;;;;;;5678319;sifrol;4567041;No
5694361;sifrol ER;;Vigente;Sensible;Manual;;;;;;;5678319;sifrol;4567041;No
7184108;sigmasporin microral;;Vigente;Insensible;Manual;;;;;;;7184105;sigmasporin microral;4567041;No
6502257;sildenafil;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7311922;siligaz;;Vigente;Insensible;Manual;;;;;;;7311920;siligaz;4567041;No
6545102;simcor;;Vigente;Insensible;Manual;;;;;;;7762984;simcor;4567041;No
5694362;simperten;;Vigente;Insensible;Manual;;;;;;;5678320;simperten;4567041;No
5694388;simperten - D;;Vigente;Sensible;Manual;;;;;;;5678320;simperten;4567041;No
7254737;simponi;;Vigente;Insensible;Manual;;;;;;;7254735;simponi;4567041;No
7254740;simponi IV;;Vigente;Insensible;Manual;;;;;;;7254735;simponi;4567041;No
7249962;simulect;;Vigente;Insensible;Manual;;;;;;;7249960;simulect;4567041;No
6545110;simvass;;Vigente;Insensible;Manual;;;;;;;7317993;simvass;4567041;No
6628384;simvastatina;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
7722782;sin - algin;;Vigente;Insensible;Manual;;;;;;;7722779;sin - algin;4567041;No
6545133;sin flu;;Vigente;Insensible;Manual;;;;;;;7762980;sin flu;4567041;No
7361199;sinasmal SF;;Vigente;Insensible;Manual;;;;;;;7762991;sinasmal SF;4567041;No
6557019;sincom;;Vigente;Insensible;Manual;;;;;;;7762978;sincom;4567041;No
5694389;sincris;;Vigente;Sensible;Manual;;;;;;;5678322;sincris;4567041;No
7648834;sineall;;Vigente;Insensible;Manual;;;;;;;7762976;sineall;4567041;No
6905368;sinemet CR;;Vigente;Sensible;Manual;;;;;;;7762972;sinemet CR;4567041;No
7171794;singotex;;Vigente;Insensible;Manual;;;;;;;7762963;singotex;4567041;No
5694858;singulair;;Vigente;Sensible;Manual;;;;;;;5678324;singulair;4567041;No
7589895;sinlip;;Vigente;Insensible;Manual;;;;;;;7762958;sinlip;4567041;No
6661840;sinogan;;Vigente;Sensible;Manual;;;;;;;7762955;sinogan;4567041;No
7353072;sinpasmon;;Vigente;Insensible;Manual;;;;;;;7353068;sinpasmon;4567041;No
6656235;sintoftona;;Vigente;Sensible;Manual;;;;;;;7762953;sintoftona;4567041;No
7376767;sintosin;;Vigente;Insensible;Manual;;;;;;;7762951;sintosin;4567041;No
7380670;sinus;;Vigente;Insensible;Manual;;;;;;;7762946;sinus;4567041;No
7675043;sinus rinse;;Vigente;Insensible;Manual;;;;;;;7738246;sinus rinse;4567041;No
7738252;sinus rinse recarga;;Vigente;Insensible;Manual;;;;;;;7738246;sinus rinse;4567041;No
7391717;sipirac;;Vigente;Insensible;Manual;;;;;;;7391718;sipirac;4567041;No
6938881;sipirac AP;;Vigente;Sensible;Manual;;;;;;;7391718;sipirac;4567041;No
6656314;sirdalud;;Vigente;Insensible;Manual;;;;;;;7762942;sirdalud;4567041;No
7410322;sirotan;;Vigente;Insensible;Manual;;;;;;;7762941;sirotan;4567041;No
7143973;sixacina;;Vigente;Insensible;Manual;;;;;;;7762940;sixacina;4567041;No
6656369;slow - k;;Vigente;Insensible;Manual;;;;;;;7762938;slow - k;4567041;No
6656392;socian;;Vigente;Insensible;Manual;;;;;;;7762934;socian;4567041;No
7579263;sojourn;;Vigente;Insensible;Manual;;;;;;;7762933;sojourn;4567041;No
7038161;solin;;Vigente;Insensible;Manual;;;;;;;7762932;solin;4567041;No
5694861;solu - cortef;;Vigente;Sensible;Manual;;;;;;;5678326;solu - cortef;4567041;No
6645958;solu - medrol;;Vigente;Sensible;Manual;;;;;;;7394840;medrol;4567041;No
7190241;soluna;;Vigente;Insensible;Manual;;;;;;;7352010;soluna;4567041;No
7193432;soluna E;;Vigente;Insensible;Manual;;;;;;;7352010;soluna;4567041;No
7193434;soluna E - 20;;Vigente;Insensible;Manual;;;;;;;7352010;soluna;4567041;No
6667718;solvobil;;Vigente;Sensible;Manual;;;;;;;7762926;solvobil;4567041;No
6634481;somatran;;Vigente;Sensible;Manual;;;;;;;7762921;somatran;4567041;No
7274223;somatuline autogel;;Vigente;Insensible;Manual;;;;;;;7274216;somatuline;4567041;No
6656416;somese;;Vigente;Insensible;Manual;;;;;;;7762907;somese;4567041;No
6662225;somnil;;Vigente;Sensible;Manual;;;;;;;7339876;somnil;4567041;No
6662324;somnipron;;Vigente;Insensible;Manual;;;;;;;7762904;somnipron;4567041;No
5695069;somno;;Vigente;Sensible;Manual;;;;;;;5678330;somno;4567041;No
5695098;somno XR;;Vigente;Sensible;Manual;;;;;;;5678330;somno;4567041;No
6661546;somol;;Vigente;Sensible;Manual;;;;;;;7762902;somol;4567041;No
7259574;sonoesan;;Vigente;Insensible;Manual;;;;;;;7762900;sonoesan;4567041;No
7431308;soolantra;;Vigente;Insensible;Manual;;;;;;;7762895;soolantra;4567041;No
6508789;sop;;Vigente;Insensible;Manual;;;;;;;7762894;sop;4567041;No
7508727;sophipren ofteno;;Vigente;Insensible;Manual;;;;;;;7762889;sophipren ofteno;4567041;No
7508845;sophixin DX ofteno;;Vigente;Insensible;Manual;;;;;;;7762879;sophixin;4567041;No
7508843;sophixin ofteno;;Vigente;Insensible;Manual;;;;;;;7762879;sophixin;4567041;No
7301079;soridermal;;Vigente;Insensible;Manual;;;;;;;7301078;soridermal;4567041;No
5695103;sostac;;Vigente;Sensible;Manual;;;;;;;5678333;sostac;4567041;No
6621165;sotacor;;Vigente;Sensible;Manual;;;;;;;7762874;sotacor;4567041;No
7334019;sovaldi;;Vigente;Insensible;Manual;;;;;;;7334018;sovaldi;4567041;No
6630912;spasmex;;Vigente;Insensible;Manual;;;;;;;7762872;spasmex;4567041;No
6573738;spasmodox;;Vigente;Insensible;Manual;;;;;;;7762870;spasmodox;4567041;No
6631872;spiriva;;Vigente;Insensible;Manual;;;;;;;7499950;spiriva;4567041;No
7499954;spiriva respimat;;Vigente;Insensible;Manual;;;;;;;7499950;spiriva;4567041;No
5695111;spiron;;Vigente;Sensible;Manual;;;;;;;5678338;spiron;4567041;No
6545154;spiron FT;;Vigente;Insensible;Manual;;;;;;;5678338;spiron;4567041;No
6656458;splendil ER;;Vigente;Insensible;Manual;;;;;;;7765613;splendil ER;4567041;No
6656573;sporanox;;Vigente;Insensible;Manual;;;;;;;7762863;sporanox;4567041;No
5695117;sprycel;;Vigente;Sensible;Manual;;;;;;;5678340;sprycel;4567041;No
6905129;stalevo;;Vigente;Insensible;Manual;;;;;;;7762861;stalevo;4567041;No
6637540;starlix;;Vigente;Insensible;Manual;;;;;;;7762859;starlix;4567041;No
7630843;stelara;;Vigente;Insensible;Manual;;;;;;;7762855;stelara;4567041;No
5695118;sterimar;;Vigente;Sensible;Manual;;;;;;;5677544;sterimar;4567041;No
5695126;sterimar bebé;;Vigente;Sensible;Manual;;;;;;;5677544;sterimar;4567041;No
7610976;sterimar hipertónico;;Vigente;Insensible;Manual;;;;;;;5677544;sterimar;4567041;No
7610973;sterimar infantil;;Vigente;Insensible;Manual;;;;;;;5677544;sterimar;4567041;No
7597704;stieva - A;;Vigente;Insensible;Manual;;;;;;;7777909;stieva - A;4567041;No
7168703;stilnox;;Vigente;Insensible;Manual;;;;;;;7579347;stilnox;4567041;No
6545261;stilnox CR;;Vigente;Insensible;Manual;;;;;;;7579347;stilnox;4567041;No
7228850;stivarga;;Vigente;Insensible;Manual;;;;;;;7762849;stivarga;4567041;No
6627058;stocrin;;Vigente;Insensible;Manual;;;;;;;7762844;stocrin;4567041;No
5695127;strattera;;Vigente;Sensible;Manual;;;;;;;5677547;strattera;4567041;No
7419053;strepfen;;Vigente;Insensible;Manual;;;;;;;7762841;strepfen;4567041;No
6552413;stresam;;Vigente;Insensible;Manual;;;;;;;7762836;stresam;4567041;No
7332910;stribild;;Vigente;Insensible;Manual;;;;;;;7332909;stribild;4567041;No
5695142;stugeron;;Vigente;Sensible;Manual;;;;;;;5677549;stugeron;4567041;No
6905369;stugeron forte;;Vigente;Insensible;Manual;;;;;;;5677549;stugeron;4567041;No
7565039;suavicort;;Vigente;Insensible;Manual;;;;;;;7762833;suavicort;4567041;No
5695148;subelan XR;;Vigente;Sensible;Manual;;;;;;;5677551;subelan;4567041;No
5695154;sucedal;;Vigente;Sensible;Manual;;;;;;;5677554;sucedal;4567041;No
7616772;suero CAS;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7124812;suero fisiológico;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7073695;suero glucosado;;Vigente;Insensible;Manual;;;;;;;7574834;suero glucosado;4567041;No
7574842;suero glucosado hipertónico;;Vigente;Insensible;Manual;;;;;;;7574834;suero glucosado;4567041;No
7574836;suero glucosado isotónico;;Vigente;Insensible;Manual;;;;;;;7574834;suero glucosado;4567041;No
7630580;suero glucosalino;;Vigente;Insensible;Manual;;;;;;;7713409;suero glucosalino;4567041;No
7759702;suero glucosalino con potasio;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7073587;suero glucosalino isotónico;;Vigente;Insensible;Manual;;;;;;;7713409;suero glucosalino;4567041;No
7600680;sufenta;;Vigente;Insensible;Manual;;;;;;;7762828;sufenta;4567041;No
5703018;Sugafor;;Vigente;Sensible;Manual;;;;;;;5702861;Sugafor;4567041;No
7278546;sukuba;;Vigente;Insensible;Manual;;;;;;;7762824;sukuba;4567041;No
7345392;sulbamox IBL;;Vigente;Insensible;Manual;;;;;;;7762818;sulbamox IBL;4567041;No
5695155;sulcran;;Vigente;Sensible;Manual;;;;;;;5677555;sulcran;4567041;No
7417162;suldiazan;;Vigente;Insensible;Manual;;;;;;;7762815;suldiazan;4567041;No
7078470;sulfadiazina de plata;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7066422;sulfato de magnesio;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7133199;sulfato de zinc;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6656709;sulfato ferroso;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6631436;sulix;;Vigente;Insensible;Manual;;;;;;;7171667;sulix;4567041;No
6905370;sulix LC;;Vigente;Sensible;Manual;;;;;;;7171667;sulix;4567041;No
7413443;sulperazon;;Vigente;Insensible;Manual;;;;;;;7762813;sulperazon;4567041;No
6656729;sulpilan;;Vigente;Sensible;Manual;;;;;;;7306070;sulpilan;4567041;No
6905375;sulpilan forte;;Vigente;Sensible;Manual;;;;;;;7306070;sulpilan;4567041;No
7306101;sulpivol;;Vigente;Insensible;Manual;;;;;;;7306099;sulpivol;4567041;No
7229065;sunitinib;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7459251;superal;;Vigente;Insensible;Manual;;;;;;;7762808;superal;4567041;No
6627855;supracalm;;Vigente;Insensible;Manual;;;;;;;7339878;supracalm;4567041;No
5698437;supradyn;;Vigente;Sensible;Manual;;;;;;;5677556;supradyn;4567041;No
7462750;supradyn active;;Vigente;Insensible;Manual;;;;;;;5677556;supradyn;4567041;No
5698451;supradyn prenatal;;Vigente;Sensible;Manual;;;;;;;5677556;supradyn;4567041;No
7339916;suprahyal;;Vigente;Insensible;Manual;;;;;;;7339913;suprahyal;4567041;No
7627445;suprane;;Vigente;Insensible;Manual;;;;;;;7762804;suprane;4567041;No
6545283;suprimun;;Vigente;Insensible;Manual;;;;;;;7762799;suprimun;4567041;No
7153344;suptran;;Vigente;Insensible;Manual;;;;;;;7762793;suptran;4567041;No
7647728;survimed;;Vigente;Insensible;Manual;;;;;;;7762791;survimed;4567041;No
5698452;sutent;;Vigente;Sensible;Manual;;;;;;;5677560;sutent;4567041;No
5893886;suxametonio cloruro;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
5698457;symbicort turbuhaler;;Vigente;Sensible;Manual;;;;;;;5677564;symbicort turbuhaler;4567041;No
5698481;symfona;;Vigente;Sensible;Manual;;;;;;;5677565;symfona;4567041;No
7681517;synacthen depot;;Vigente;Insensible;Manual;;;;;;;7762775;synacthen depot;4567041;No
7591483;synagis;;Vigente;Insensible;Manual;;;;;;;7591521;synagis;4567041;No
7591524;synagis recombinante;;Vigente;Insensible;Manual;;;;;;;7591521;synagis;4567041;No
7326648;synaller;;Vigente;Insensible;Manual;;;;;;;7326646;synaller;4567041;No
5698482;syndol;;Vigente;Sensible;Manual;;;;;;;5677570;syndol;4567041;No
6569752;syndol SL;;Vigente;Insensible;Manual;;;;;;;5677570;syndol;4567041;No
5698494;synthroid;;Vigente;Sensible;Manual;;;;;;;5677571;synthroid;4567041;No
7610722;syntocinon;;Vigente;Insensible;Manual;;;;;;;7762764;syntocinon;4567041;No
5698519;systane;;Vigente;Sensible;Manual;;;;;;;5677572;systane;4567041;No
6905376;systane balance;;Vigente;Sensible;Manual;;;;;;;5677572;systane;4567041;No
5698543;systane ultra;;Vigente;Sensible;Manual;;;;;;;5677572;systane;4567041;No
6905377;systane ultra UD;;Vigente;Sensible;Manual;;;;;;;5677572;systane;4567041;No
5699809;t - inmun;;Vigente;Sensible;Manual;;;;;;;5677665;t - inmun;4567041;No
6622386;T - nol;;Vigente;Sensible;Manual;;;;;;;7768895;T - nol;4567041;No
6631516;tabletas antiácidas;;Vigente;Insensible;Manual;;;;;;;7778196;tabletas antiácidas;4567041;No
6905380;tabletas phillips;;Vigente;Insensible;Manual;;;;;;;7778193;phillips;4567041;No
7582023;tachyben;;Vigente;Insensible;Manual;;;;;;;7760610;tachyben;4567041;No
7182109;tacni;;Vigente;Insensible;Manual;;;;;;;7182108;tacni;4567041;No
7182492;tacrolimus;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7151540;tadalafil;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6573505;tafinlar;;Vigente;Insensible;Manual;;;;;;;7760607;tafinlar;4567041;No
5698560;talflex;;Vigente;Sensible;Manual;;;;;;;5677576;talflex;4567041;No
7448136;talflex BI;;Vigente;Insensible;Manual;;;;;;;5677576;talflex;4567041;No
5698562;talflex TU;;Vigente;Sensible;Manual;;;;;;;5677576;talflex;4567041;No
7271870;talidomida;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6557549;talof;;Vigente;Insensible;Manual;;;;;;;7760605;talof;4567041;No
6661867;talol;;Vigente;Sensible;Manual;;;;;;;7760604;talol;4567041;No
6658108;tambocor;;Vigente;Insensible;Manual;;;;;;;7760603;tambocor;4567041;No
6572536;tamcore;;Vigente;Insensible;Manual;;;;;;;7760598;tamcore;4567041;No
