ConceptID;Term;RegNUM;RegAÑO
861691000167106;gemfibrozilo 600 mg comprimido recubierto (Lab Chile);F-8422;16
861701000167106;ciprofloxacino 500 mg comprimido recubierto (Euromed);F-18221;15
861721000167103;azitromicina 200 mg/5 mL polvo para suspensión oral (Sanitas);F-15414;16
861731000167101;felsol cápsula (Pasteur);F-7116;15
861751000167107;resotyl 200 mg comprimido (Drugtech);F-15012;15
861761000167105;actos met 15 mg / 850 mg comprimido recubierto (Abbott);F-17597;14
861771000167104;fentanilo 0,1 mg/2 mL solución inyectable (Sanderson);F-10885;16
861781000167102;iltux HCT 20 / 12,5 comprimido recubierto (Tecnofarma);F-18164;15
861791000167100;midazolam 5 mg/mL solución inyectable (Sanderson);F-14672;15
861821000167109;cardioplus D 40 / 12,5 comprimido recubierto (Cardiopharm);F-15865;16
861831000167106;amaryl 2 mg comprimido (Sanofi Aventis);F-9723;16
861841000167103;altesse comprimido recubierto (Silesia);F-15621;16
861851000167100;depo - medrol 80 mg/mL suspensión inyectable (Pfizer);F-1276;13
861861000167102;insulatard suspensión inyectable (Novo Nordisk);B-2338;13
861871000167108;ecotrin 325 mg comprimido con recubrimiento entérico (GSK);F-2264;14
861881000167105;fungos solución tópica (Pasteur);F-16820;18
861891000167107;olmetec plus 40 / 12,5 comprimido recubierto (MSD);F-15828;16
861901000167108;eutirox 50 mcg comprimido (Merck);F-20860;14
861911000167105;boostrix suspensión inyectable (GSK);B-1723;17
861921000167100;hidroronol T comprimido (ITF - Labomed);F-1492;13
861931000167103;fentanilo 0,5 mg/10 mL solución inyectable (Sanderson);F-10886;16
861941000167106;zovirax ungüento oftálmico (GSK);F-4135;15
861951000167109;codeipar 500 / 60 comprimido (Grünenthal);F-11233;16
861961000167107;euvirax cápsula (Saval);F-16669;18
861971000167101;xinder espuma (Fouchard);F-18995;16
861981000167104;cardioplus D 20 / 12,5 comprimido recubierto (Cardiopharm);F-15867;16
861991000167102;fungos 500 óvulo vaginal (Pasteur);F-16817;18
862001000167104;olmetec plus 20 / 12,5 comprimido recubierto (MSD);F-15829;16
862021000167107;fungos polvo (Pasteur);F-16820;18
862031000167109;fungos óvulo vaginal (Pasteur);F-16818;18
862041000167101;famotidina 20 mg/2 mL solución inyectable (Biosano);F-7648;16
862061000167100;mitrul cápsula de liberación prolongada (Tecnofarma);F-19467;17
862071000167106;rebetol cápsula (MSD);F-2859;15
862081000167108;panadol advance comprimido recubierto (GSK);F-17897;15
862091000167105;gaviscon doble acción comprimido masticable (Reckitt);F-17273;13
862111000167101;micoset comprimido (Bagó);F-12145;17
862121000167106;contralmor supositorio (Lab Chile);F-3910;15
862131000167108;tavanic solución para infusión intravenosa (Sanofi Aventis);F-549;18
862141000167100;trivitana Q10 cápsula blanda (Merck);F-14328;14
862161000167104;flotac 140 mg cápsula de liberación prolongada (Novartis);F-2890;15
862171000167105;losapres 100 mg comprimido recubierto (Pharma Investi);F-13998;14
862181000167107;lamotrigina 25 mg comprimido dispersable (Lab Chile);F-15079;15
862191000167109;nastizol solución oral para gotas (Bagó);F-2187;14
862201000167106;spiron 3 mg comprimido recubierto (Andrómaco);F-670;18
862211000167108;procion 5 mg comprimido (Medipharm);F-14122;14
862231000167101;clauter 50 mg comprimido (Tecnofarma);F-13932;14
862241000167109;procion 20 mg comprimido (Medipharm);F-12227;17
862251000167107;spiron 2 mg comprimido recubierto (Andrómaco);F-669;18
862261000167105;clauter 100 mg comprimido (Tenofarma);F-13933;14
862301000167101;nospasmin compuesto solución oral para gotas (Sanitas);F-2084;14
862321000167109;salofalk espuma rectal (Biotoscana);F-15403;16
862341000167103;daksol 25 comprimido (Pharmavita);F-20544;13
862351000167100;doxium 500 cápsula (ITF - Labomed);F-3350;15
862371000167108;diflucan 150 mg cápsula (Pfizer);F-10557;16
862381000167105;avamys suspensión para nebulización nasal (GSK);F-16477;17
862391000167107;daksol 50 comprimido (Pharmavita);F-20545;13
862421000167102;ibuprofeno 200 mg comprimido recubierto (Ascend);F-20393;13
862431000167100;momexa twisthaler 400 mcg polvo para inhalación (MSD);F-7090;15
862441000167108;talidomida comprimido (Recalcine);F-16656;18
862451000167106;coplavix 75 / 100 comprimido recubierto (Sanofi Aventis);F-18730;16
862461000167109;ovestin comprimido (Aspen);F-5343;15
862471000167103;fultat comprimido recubierto (Medipharm);F-20649;13
862481000167101;bioflora cápsula (Maver);B-1941;16
862491000167104;kliner solución oftálmica (Sanitas);F-8965;16
862501000167109;codeisol solución oral (Grünenthal);F-19471;17
862511000167106;crestor 40 mg comprimido recubierto (Astrazeneca);F-20703;13
862521000167101;zival comprimido recubierto (Saval);F-16944;13
862531000167104;lamucon 500 mg comprimido recubierto (Sandoz);F-19321;17
862541000167107;verapamilo clorhidrato 5 mg/2 mL solución inyectable (Sanderson);F-10917;16
862551000167105;oltan 20 comprimido recubierto (ITF - Labomed);F-17907;15
862561000167108;precenid comprimido recubierto (Mintlab);F-14032;14
862571000167102;tramadol clorhidrato 100 mg/2 mL solución inyectable (Sanderson);F-14685;15
862581000167100;paracetamol infantil 125 mg supositorio (Lab Chile);F-4002;15
862601000167108;nimesulida 100 mg comprimido recubierto (Euromed);F-18707;16
862611000167105;crestor 5 mg comprimido recubierto (Astrazeneca);F-20700;13
862621000167100;bescamin comprimido (AC Farma);F-20508;13
862631000167103;belara comprimido recubierto (Grünenthal);F-19909;18
862641000167106;nimesulida 100 mg comprimido (Pasteur);F-9857;16
862651000167109;aciclovir 3% ungüento oftálmico (Chemopharma);F-8704;16
862661000167107;olmetec plus 40 / 25 comprimido recubierto (MSD);F-15866;16
862681000167104;iltux HCT 40 / 12,5 comprimido recubierto (Tecnofarma);F-18165;15
862691000167102;aciclovir 3% ungüento oftálmico (Sanitas);F-8844;16
862701000167102;fosval comprimido (Saval);F-7508;16
862711000167100;nastizol compositum jarabe (Bagó);F-6966;15
862721000167105;novonorm 0,5 mg comprimido (Novo Nordisk);F-2688;14
862731000167107;prednisona 5 mg comprimido (Lab Chile);F-1400;18
862741000167104;novonorm 1 mg comprimido (Novo Nordisk);F-2687;14
862751000167101;adapac 0,1% gel dérmico (Fouchard);F-16674;18
862761000167103;iltux HCT 40 / 25 comprimido recubierto (Tecnofarma);F-18166;15
862771000167109;novonorm 2 mg comprimido (Novo Nordisk);F-2686;14
862791000167108;vasomotal 16 mg comprimido (Abbott);F-14811;15
862811000167109;naxodol plus comprimido (Mintlab);F-16475;17
862821000167104;rhinocort aqua 32 mcg/dosis suspensión para nebulización nasal (Astrazeneca);F-1859;14
862831000167102;samexid 50 mg cápsula (Drugtech);F-19462;17
862841000167105;samexid 70 mg cápsula (Drugtech);F-19464;17
862851000167108;vibien solución oftálmica (OPKO);F-21476;14
862861000167106;diproquin crema dérmica (MSD);F-841;13
862871000167100;thyrozol 5 mg comprimido recubierto (Merck);F-7022;15
862881000167103;rhinocort aqua 64 mcg/dosis suspensión para nebulización nasal (Astrazeneca);F-1860;14
862891000167101;azacitidina 100 mg polvo liofilizado para solución inyectable (Kampar);F-21723;15
862901000167100;quepimax 100 mg comprimido recubierto (Medipharm);F-18980;16
862911000167103;glicenex SR 500 mg comprimido de liberación prolongada (Bagó);F-17102;13
862921000167108;xolof solución oftálmica (Nicolich);F-11912;17
862931000167105;quepimax 25 mg comprimido recubierto (Medipharm);F-18979;16
862941000167102;dobutamina 250 mg/5 mL solución inyectable (Sanderson);F-10874;16
862961000167101;eutirox 112 mcg comprimido (Merck);F-20859;14
862981000167109;salofalk ODD gránulos con recubrimiento entérico de liberación prolongada (Biotoscana);F-21876;15
862991000167106;sulfato de magnesio 20% solución inyectable (Sanderson);F-6177;15
863001000167105;eutirox 137 mcg comprimido (Merck);F-20870;14
863011000167107;planiden ODT 10 mg comprimido bucodispersable (Drugtech);F-19495;17
863031000167100;glafornil XR 1000 mg comprimido de liberación prolongada (Merck);F-17093;13
863041000167108;deaten 80 mg comprimido (Andrómaco);F-19291;17
863061000167109;eutirox 200 mcg comprimido (Merck);F-20873;14
863071000167103;benlysta 120 mg polvo liofilizado para solución para infusión (GSK);B-2263;17
863081000167101;neulastim solución inyectable (Amgen);B-1947;16
863091000167104;cidimus 0,5 mg cápsula (Sandoz);F-19209;17
863101000167106;bromhexina clorhidrato 4 mg/5 mL jarabe (Mintlab);F-6869;15
863111000167108;samexid 30 mg cápsula (Drugtech);F-19460;17
863121000167103;benlysta 400 mg polvo liofilizado para solución para infusión (GSK);B-2264;17
863131000167101;osteoker solución inyectable (Synthon);F-19479;17
863141000167109;planiden ODT 5 mg comprimido bucodispersable (Drugtech);F-19494;17
863151000167107;profisin cápsula (Sanitas);F-1269;13
863161000167105;dimecaína 10% solución tópica (Grünenthal);F-21755;15
863191000167100;prograf 1 mg cápsula (Gador);F-12550;17
863211000167101;damizen comprimido con recubrimiento entérico (Farmo Química);F-14676;15
863221000167106;prograf 5 mg cápsula (Gador);F-12551;17
863231000167108;lovelle continuo comprimido recubierto (Silesia);F-15585;16
863251000167102;ovestin óvulo vaginal (Aspen);F-5345;15
863271000167105;symbicort turbuhaler 320 / 9 polvo para inhalación (Astrazeneca);F-14692;15
863281000167107;nospasmin solución oral para gotas (Sanitas);F-2083;14
863311000167105;progendo 400 mg cápsula blanda (Gynopharm);F-20624;13
863341000167106;lafigin DT 100 mg comprimido dispersable (Drugtech);F-14980;15
863351000167109;symbicort turbuhaler 80 / 4,5 polvo para inhalación (Astrazeneca);F-12467;17
863361000167107;viora comprimido recubierto (Exeltis);F-21578;14
863381000167104;conpremin 0,0625% crema vaginal (Wyeth);F-19022;16
863401000167104;prograf 0,5 mg cápsula (Gador);F-12549;17
863421000167107;headol mujer comprimido (MDK);F-12719;17
863451000167103;zyprexa 5 mg comprimido recubierto (Eli Lilly);F-226;17
863461000167100;avastin 400 mg/16 mL concentrado para solución para infusión (Roche);B-1863;15
863481000167108;dazolin ODT 10 mg comprimido dispersable (Drugtech);F-16482;17
863491000167105;reyataz 150 mg cápsula (B-MS);F-13690;14
863501000167100;trex forte polvo para suspensión oral con solvente (Saval);F-12844;18
863511000167103;diapresan 100 mg comprimido (Bagó);F-13757;14
863521000167108;tejania comprimido recubierto (Gedeon Richter);F-22297;15
863531000167105;cardioplus 40 mg comprimido recubierto (Cardiopharm);F-15864;16
863541000167102;normatol 400 mg cápsula (Pfizer);F-10929;16
863551000167104;ramiza 25 mg polvo liofilizado para solución inyectable (Pharma Investi);F-21412;14
863561000167101;detrusitol SR cápsula con gránulos de liberación prolongada (Pfizer);F-17725;14
863571000167107;lamictal 100 mg comprimido dispersable masticable (GSK);F-15892;16
863591000167106;kintava comprimido (Etex);F-18668;16
863601000167101;vatanal ungüento rectal (Farmo Química);F-21728;15
863621000167109;tapsin compuesto día plus polvo para solución oral (Maver);F-12118;17
863631000167106;zaldiar comprimido recubierto (Grünenthal);F-20998;14
863641000167103;detrusitol 2 mg comprimido recubierto (Pfizer);F-780;13
863651000167100;carvedilol 25 mg comprimido (Euromed);F-13417;13
863661000167102;glaupax 850 comprimido recubierto (Pasteur);F-16925;18
863671000167108;lomarin 100 mg comprimido (Medipharm);F-15892;16
863681000167105;microser 24 mg comprimido (Grünenthal);F-18989;16
863701000167107;despeval comprimido recubierto (Saval);F-14004;14
863711000167109;glaupax 500 comprimido recubierto (Pasteur);F-16926;18
863721000167104;dolgenal comprimido (Tecnofarma);F-18934;16
863731000167102;tral solución oral para gotas (Pasteur);F-20254;13
863741000167105;betaserc 16 mg comprimido (Abbott);F-20399;13
863751000167108;avectar 25 mg polvo liofilizado para solución concentrada para perfusión (Synthon);F-21692;15
863761000167106;dazolin ODT 5 mg comprimido dispersable (Drugtech);F-16481;17
863771000167100;oltan 40 comprimido recubierto (ITF - Labomed);F-17908;15
863781000167103;pradaxa 110 mg cápsula (Boehringer I.);F-17448;14
863791000167101;tapsin compuesto noche plus polvo para solución oral (Maver);F-12119;17
863801000167102;betaserc 24 mg comprimido (Abbott);F-20400;13
863811000167100;glicenex SR 750 mg comprimido de liberación prolongada (Bagó);F-17224;13
863831000167107;prigost comprimido (Synthon);F-9097;16
863851000167101;ácido mefenámico 500 mg comprimido (Synthon);F-8701;16
863861000167103;avectar 100 mg polvo liofilizado para solución concentrada para perfusión (Synthon);F-21693;15
863871000167109;despex comprimido recubierto (Lab Chile);F-15113;15
863881000167106;ranitidina 50 mg/2 mL solución inyectable (Sanderson);F-10912;16
863891000167108;oplex comprimido de disolución bucal (MDK);F-7752;16
863901000167109;donepezilo clorhidrato 5 mg comprimido recubierto (Euromed);F-21078;14
863911000167106;olmetec 20 mg comprimido recubierto (MSD);F-15825;16
863921000167101;microser 8 mg comprimido (Grünenthal);F-18987;16
863931000167104;dimecaína 2% gel oral (Grünenthal);F-21744;15
863941000167107;cardioplus 20 mg comprimido recubierto (Cardiopharm);F-15863;16
863961000167108;microser 16 mg comprimido (Grünenthal);F-18988;16
863971000167102;azacimyl polvo liofilizado para solución inyectable (Pharma Investi);F-18888;16
863981000167100;ácido fólico 1 mg comprimido (Synthon);F-8928;16
863991000167103;mebendazol 100 mg/5 mL suspensión oral (Lab Chile);F-3985;15
864001000167107;diotensil 10 mg comprimido (Mintlab);F-13776;14
864011000167109;mecolzine comprimido con recubrimiento entérico (Faes Farma);F-19052;16
864021000167104;clolar concentrado para solución para perfusión (Genzyme);F-22531;16
864031000167102;levorigotax comprimido recubierto (Prater);F-18332;15
864041000167105;neupogen 30 MU/0,5 mL solución inyectable (Roche);B-2427;14
864051000167108;aldara crema tópica (Euromed);F-1930;14
864071000167100;trozolet comprimido recubierto (Tecnofarma);F-844;13
864081000167103;sanidecal forte cápsula (Sanitas);F-13310;13
864091000167101;diclofenaco sódico 50 mg comprimido con recubrimiento entérico (OPKO);F-18623;16
864101000167108;valnoc 2 mg comprimido recubierto (Drugtech);F-16734;18
864111000167105;ciclobenzaprina 10 mg comprimido recubierto (Euromed);F-18678;16
864121000167100;lidocaína 4% gel tópico (Lab Chile);F-1300;13
864141000167106;paracetamol infantil 80 mg comprimido masticable (Lab Chile);F-498;18
864151000167109;lerogin comprimido recubierto (Recalcine);F-2747;14
864161000167107;clofarabina 1 mg/mL solución inyectable (Gador);F-22493;16
864171000167101;hemoval comprimido masticable (Saval);F-17453;14
864181000167104;hyalgan solución inyectable (Silesia);F-400;18
864191000167102;trex polvo para suspensión oral con solvente (Saval);F-9809;16
864201000167100;metformina clorhidrato 850 mg comprimido recubierto (OPKO);F-15133;15
864211000167103;neo - butartrol comprimido (Sanitas);F-9005;16
864221000167108;amoval 750 mg comprimido recubierto (Saval);F-5514;15
864231000167105;lervitan 60 mg comprimido con recubrimiento entérico (Royal Pharma);F-17460;14
864241000167102;actron 600 mg cápsula blanda (Bayer);F-14758;15
864251000167104;numosol adulto jarabe (Medipharm);F-20697;13
864261000167101;diapresan LP comprimido de liberación prolongada (Bagó);F-16214;17
864271000167107;lafigin DT 200 mg comprimido dispersable (Drugtech);F-14983;15
864281000167109;hidrocortisona 100 mg polvo liofilizado para solución inyectable (Biosano);F-19814;18
864291000167106;dexametasona 4 mg/mL solución inyectable (Sanderson);F-10867;16
864301000167105;aciclovir 250 mg/10 mL solución inyectable (Pfizer);F-7323;16
864311000167107;antabus comprimido ranurado (Farmo Química);F-1431;18
864321000167102;corentel 1,25 mg comprimido recubierto (Pharma investi);F-17778;14
864331000167100;domperidona 10 mg comprimido (OPKO);F-17090;13
864341000167108;flexono cápsula (Sanitas);F-1252;13
864351000167106;dysurgal solución oral para gotas (MDK);F-20371;13
864371000167103;bálsamo analgésico crema tópica (Sanitas);F-2152;14
864401000167101;tramal long 150 mg comprimido recubierto de liberación prolongada (Grünenthal);F-8604;16
864411000167104;amitriptilina 25 mg comprimido recubierto (Andrómaco);F-6511;15
864421000167109;corentel 10 mg comprimido recubierto (Pharma investi);F-17297;13
864431000167106;klaricid 250 mg/5mL suspensión oral (Abbott);F-9197;16
864441000167103;videx EC 400 mg cápsula con gránulos recubiertos de liberación retardada (B-MS);F-8935;16
864451000167100;pluster suspensión para nebulización nasal (Roemmers);F-22337;15
864461000167102;ribomustin 100 mg polvo liofilizado para solución concentrada para infusión intravenosa (Janssen);F-19833;18
864471000167108;mometasona furoato 0,1% crema tópica (Hospifarma);F-21399;14
864481000167105;disilden 50 mg comprimido recubierto (IPhSA);F-17847;14
864491000167107;actebral cápsula (Recalcine);F-5657;15
864511000167100;desferal polvo liofilizado para solución inyectable (Novartis);F-22433;16
864521000167105;parlodel 2,5 mg comprimido (Novartis);F-15220;15
864531000167107;disilden 100 mg comprimido recubierto (IPhSA);F-17848;15
864541000167104;symbicort turbuhaler 160 / 4,5 polvo para inhalación (Astrazeneca);F-12468;17
864551000167101;ibucon 400 mg comprimido recubierto (Euromed);F-16738;18
864561000167103;allegra pediátrico suspensión oral (Sanofi Aventis);F-16679;18
864571000167109;lamictal 200 mg comprimido dispersable masticable (GSK);F-1728;14
864581000167106;sanidecal - D forte cápsula (Sanitas);F-13311;13
864591000167108;alcohol gel 70% gel tópico (JohnsonDiversey);F-18268;15
864601000167103;naproxeno sódico 550 mg comprimido recubierto (Andrómaco);F-13868;14
864611000167101;influmix 20 mcg/dosis aerosol para inhalación (Neumobiotics);F-17693;14
864621000167106;bersen 5 mg comprimido (Pasteur);F-11626;16
864641000167100;cetrotide 0,25 mg polvo liofilizado para solución inyectable con solvente (Merck);F-17823;14
864651000167102;corentel 5 mg comprimido recubierto (Pharma investi);F-17298;13
864661000167104;tradox FT 200 mg comprimido dispersable masticable (Andrómaco);F-16263;17
864671000167105;lindex comprimido recubierto (Bagó);F-15817;16
864681000167107;labimiq crema tópica (ITF - Labomed);F-13977;14
864691000167109;sanidecal - D cápsula (Sanitas);F-1801;14
864711000167106;ketoconazol 2% crema (Pasteur);F-11646;16
864721000167101;loratadina 10 mg comprimido (OPKO);F-16767;18
864731000167104;tulox 50 mg/5 mL jarabe (Mintlab);F-9931;16
864741000167107;ibuprofeno 100 mg/5 mL suspensión oral (Genfar));F-13100;13
864751000167105;ibuprofeno 100 mg/5 mL suspensión oral (Euromed);F-18354;15
864761000167108;buscapina compositum solución oral para gotas (Boehringer I.);F-2468;14
864771000167102;lomarin 50 mg comprimido (Medipharm);F-20678;13
864781000167100;eutirox 150 mcg comprimido (Merck);F-20871;14
864791000167103;pomalyst 4 mg cápsula (Celgene);F-22342;15
864801000167104;dimecaína 4% solución tópica (Grünenthal);F-21555;14
864811000167102;ribomustin 25 mg polvo liofilizado para solución concentrada para infusión intravenosa (Janssen);F-19847;18
864821000167107;tulox 28 mg/5 mL jarabe (Mintlab);F-9930;16
864831000167109;fasadomp suspensión oral (MDK);F-21955;15
864841000167101;bendavar 25 mg polvo liofilizado para solución inyectable (Gador);F-22427;16
864851000167103;pentasa 2 g granulado de liberación prolongada (Ferring);F-16931;18
864861000167100;dopaben 10 mg comprimido recubierto (Lab Chile);F-15607;16
864871000167106;cloval forte jarabe (Saval);F-7025;15
864881000167108;zolimin solución oftálmica (S.M.B. Farma);F-21117;14
864891000167105;dermodan plus gel tópico (ITF - Labomed);F-15346;15
864901000167106;vannair 80 / 4,5 aerosol para inhalación (Astrazeneca);F-17182;13
864911000167108;diaren comprimido (Saval);F-5450;15
864921000167103;pentasa 1 g granulado de liberación prolongada (Ferring);F-22383;16
864931000167101;calcivorin - D cápsula (Mintlab);F-10258;16
864941000167109;bendavar 100 mg polvo liofilizado para solución para perfusión (Gador);F-20991;14
864951000167107;captopril 25 mg comprimido (Chemopharma);F-8719;16
864961000167105;donter comprimido (Mintlab);F-14094;14
864971000167104;dermodan 0,05% crema (ITF - Labomed);F-8173;16
864981000167102;nezel XR cápsula con microgránulos de liberación prolongada (Mintlab);F-22603;16
864991000167100;suero glucosado hipertónico 10% solución inyectable (Fresenius Kabi);F-13664;14
865001000167106;daivobet gel tópico (LEO);F-18659;16
865011000167108;dermodan 0,025% crema (ITF - Labomed);F-8172;16
865021000167103;etilxan polvo dérmico (MDK);F-21895;15
865031000167101;aerotrop aerosol para inhalación (Cassará);F-17690;14
865041000167109;poem fem comprimido recubierto (Silesia);F-20224;13
865051000167107;corentel 2,5 mg comprimido recubierto (Pharma Investi);F-17779;14
865061000167105;pentasa comprimido de liberación prolongada (Ferring);F-11063;16
865071000167104;pentasa supositorio de liberación prolongada (Ferring);F-237;17
865081000167102;tegretal CR 400 mg comprimido recubierto de liberación sostenida (Novartis);F-4377;15
865091000167100;dermodan 0,1% crema (ITF - Labomed);F-8171;16
865101000167107;doox comprimido (Lab Chile);F-20009;18
865111000167109;metamizol sódico monohidrato (dipirona) 250 mg supositorio (Lab Chile);F-1302;18
865121000167104;metronidazol 500 mg óvulo vaginal (Lab Chile);F-2276;14
865131000167102;paxon 5 mg comprimido (Saval);F-5476;15
865151000167108;melodol 7,5 mg comprimido (Raffo);F-21436;14
865161000167106;tramadol clorhidrato 100 mg/mL solución oral para gotas (Genfar);F-18720;16
865171000167100;vectibix solución concentrada para perfusión (Tecnofarma);B-2200;16
865191000167101;dalun jarabe (Medipharm);F-20600;13
865201000167104;tasigna 150 mg cápsula (Novartis);F-18482;16
865211000167102;luvat comprimido recubierto (Medipharm);F-7191;15
865221000167107;tramadol clorhidrato 100 mg/mL solución oral para gotas (OPKO);F-21475;14
865231000167109;paxon 10 mg comprimido (Saval);F-5475;15
865241000167101;tramal solución oral para gotas (Grünenthal);F-13761;14
865251000167103;mexis 20 mg comprimido recubierto (Mintlab);F-20166;13
865261000167100;magnevist solución inyectable (Bayer);F-21249;14
865271000167106;ringer lactato solución inyectable (Baxter);F-10196;16
865281000167108;diclofenaco sódico 1% gel (Pasteur);F-11614;16
865291000167105;perjeta 420 mg/14 mL concentrado para solución para infusión (Roche);B-2348;13
865301000167109;losartán potásico 50 mg comprimido recubierto (Mintlab);F-14315;14
865311000167106;budenofalk cápsula con microgránulos gastrorresistentes (Biotoscana);F-9906;16
865331000167104;mexis 10 mg comprimido recubierto (Mintlab);F-20165;13
865341000167107;cortiment MXX comprimido con recubrimiento entérico de liberación prolongada (Ferring);F-22371;15
865351000167105;rimivat polvo para suspensión oral (Andrómaco);F-15702;16
865371000167102;geniol flu jarabe (Mintlab);F-13927;14
865381000167100;disfruta clásico polvo efervescente para solución oral (Maver);F-14170;14
865391000167103;buscapina plus comprimido recubierto (Boehringer I.);F-21404;14
865401000167100;amoxicilina 500 mg comprimido (Lab Chile);F-14098;14
865411000167103;cariamyl solución dérmica spray (Prater);F-7345;16
865421000167108;tramadol clorhidrato 100 mg/mL solución oral para gotas (Andrómaco);F-18710;16
865431000167105;picoprep polvo para solución oral (Ferring);F-21441;14
865451000167104;venlax XR 75 mg comprimido recubierto de liberación prolongada (Saval);F-2694;15
865461000167101;paracetamol infantil 100 mg/mL solución oral para gotas (Lab Chile);F-4004;15
865481000167109;metronidazol 500 mg óvulo vaginal (Andrómaco);F-13866;14
865491000167106;amoxicilina 500 mg cápsula (Andrómaco);F-6670;15
865501000167101;pyriped 200 mg cápsula blanda (Mintlab);F-18549;16
865511000167104;enbrel 25 mg polvo liofilizado para solución inyectable con solvente (Wyeth);B-795;15
865521000167109;tramadol clorhidrato 100 mg/mL solución oral para gotas (Lab Chile);F-3836;15
865531000167106;tramadol clorhidrato 100 mg/mL solución oral para gotas (Mintlab);F-16264;17
865541000167103;venlax XR 37,5 mg comprimido recubierto de liberación prolongada (Saval);F-14083;14
865551000167100;invanz polvo liofilizado para solución inyectable (MSD);F-12447;17
865561000167102;pyriped 400 mg cápsula blanda (Mintlab);F-18548;16
865571000167108;mexan 7,5 mg comprimido (Mintlab);F-14257;14
865581000167105;cariamyl crema (Prater);F-4192;15
865591000167107;venlax XR 150 mg comprimido recubierto de liberación prolongada (Saval);F-2695;15
865601000167102;lovastatina 20 mg comprimido (OPKO);F-11437;16
865611000167100;calorub crema (Hofmann);F-13764;14
865621000167105;cisplatino 50 mg/50 mL solución inyectable (Pfizer);F-10719;16
865631000167107;naxodol solución oral para gotas (Mintlab);F-16423;17
865641000167104;analgex solución oral para gotas (Recalcine);F-17408;14
865651000167101;famidal dual óvulo y crema vaginal (Andrómaco);FX-41;17
865661000167103;enbrel autoinyector 50 mg/mL solución inyectable en lápiz prellenado (Wyeth);B-2184;16
865671000167109;ebantina 10 mg comprimido recubierto (Raffo);F-21511;14
865681000167106;imaroz polvo liofilizado para solución inyectable con solvente (OPKO);F-20063;18
865691000167108;enbrel 25 mg/0,5 mL solución inyectable (Wyeth);B-2064;18
865701000167108;manol solución oral para gotas (Sanitas);F-567;18
865711000167105;geser 90 mg comprimido recubierto (Complex Therap);F-18689;16
865721000167100;d' vidamax 50.000 UI polvo para suspensión oral (Andrómaco);F-21855;15
865731000167103;lovastatina 20 mg comprimido (Lab Chile);F-13341;13
865741000167106;bonviva solución inyectable (Roche);F-16113;17
865761000167107;enbrel 50 mg/mL solución inyectable (Wyeth);B-2065;18
865771000167101;famidal óvulo vaginal (Andrómaco);F-6606;15
865781000167104;acerdil 10 mg comprimido (Cardiopharm);F-5654;15
865801000167103;betametasona dipropionato 0,05% crema (OPKO);F-21394;14
865811000167101;geser 60 mg comprimido recubierto (Complex Therap);F-18688;16
865821000167106;cisplatino 10 mg/20 mL solución inyectable (Ebewe);F-3713;15
865831000167108;cotellic comprimido recubierto (Roche);F-22568;16
865841000167100;medibiox 500 mg comprimido recubierto (Medipharm);F-13733;14
865851000167102;metropast 1000 supositorio (Pasteur);F-11600;16
865861000167104;memanvitae 10 mg comprimido recubierto (Galenicum);F-21467;14
865871000167105;reax comprimido (Recalcine);F-21922;15
865881000167107;cisplatino 10 mg/10 mL solución inyectable (Pfizer);F-10720;16
865891000167109;mailen comprimido recubierto (Roemmers);F-14575;15
865901000167105;geser 30 mg comprimido recubierto (Complex Therap);F-18687;16
865911000167107;irtana H 150 / 12,5 comprimido (Euromed);F-20632;13
865921000167102;metropast óvulo vaginal (Pasteur);F-2574;14
865931000167100;fibrasol polvo para suspensión oral (Maver);N-86;16
865941000167108;ciprodex suspensión oftálmica (Nicolich);F-9566;16
865951000167106;nistoral suspensión oral (Lab Chile);B-1166;16
865961000167109;disfruta limón polvo efervescente para solución oral (Maver);F-14171;14
865971000167103;ciprodex ungüento oftálmico (Nicolich);F-15861;16
865981000167101;dormonid 5 mg/5 mL solución inyectable (Roche);F-4160;15
865991000167104;novotears solución oftálmica (Nicolich);F-635;18
866001000167100;cariamyl loción dérmica (Prater);F-7344;16
866011000167103;irtana H 300 / 12,5 comprimido (Euromed);F-20631;13
866021000167108;fluticort HFA 125 mcg/dosis aerosol para inhalación (Cassará);F-18325;15
866031000167105;zykadia cápsula (Novartis);F-21586;14
866041000167102;nastul compuesto jarabe (Chemopharma);F-8747;16
866051000167104;femoston conti comprimido recubierto (Abbott);F-11943;17
866061000167101;clotrimazol 1% crema (Mintlab);F-6881;15
866071000167107;cam jarabe (Lab Chile);F-3892;15
866081000167109;clotrimazol 1% crema (B y B);F-17867;14
866091000167106;clotrimazol 1% crema (Andrómaco);F-6589;15
866101000167104;isox solución inyectable (Saval);F-2034;14
866111000167102;lafigin XR 50 mg comprimido con recubrimiento entérico de liberación prolongada (Drugtech);F-20514;13
866121000167107;livial comprimido (MSD);F-10550;16
866131000167109;ecitalex FT comprimido de desintegración bucal (Andrómaco);F-18525;16
866141000167101;lopren - D comprimido recubierto (Mintlab);F-14547;15
866151000167103;clotrimazol 1% crema tópica (Lab Chile);F-3902;15
866161000167100;fertiring anillo vaginal (Silesia);F-14537;15
866171000167106;gluconato de calcio 10% solución inyectable (Sanderson);F-6157;15
866181000167108;telset crema dérmica (Medipharm);F-7156;15
866191000167105;actrapid solución inyectable (Novo Nordisk);B-2340;13
866201000167107;meganox 25 mg comprimido dispersable (Etex);F-13766;14
