FK_CCTNU_CONCEPTO_ID;CCTNU_CONCEPTO_ID;CCTVA_DESCRIPCION_USUARIO;CRTNU_ORDEN;ESTADO
5987587;4589392;ocular;1;Vigente
5987590;4589364;oral;1;Vigente
5987598;4589364;oral;1;Vigente
5987613;4589364;oral;1;Vigente
5987633;4589364;oral;1;Vigente
5987645;4589364;oral;1;Vigente
5987655;4589364;oral;1;Vigente
5986955;4589364;oral;1;Vigente
6349338;4589392;ocular;1;Vigente
54207;4589360;intravenosa;1;Vigente
72101;4589360;intravenosa;1;Vigente
680030;4589377;tópica;1;Vigente
54766;4589364;oral;1;Vigente
71820;4589360;intravenosa;1;Vigente
71820;4589365;intramuscular;1;Vigente
72104;4589364;oral;1;Vigente
5917287;4589364;oral;1;Vigente
6386165;4589364;oral;1;Vigente
6387556;4589377;tópica;1;Vigente
5987033;4589364;oral;1;Vigente
5987043;4589364;oral;1;Vigente
5987047;4589364;oral;1;Vigente
5987052;4589364;oral;1;Vigente
5987076;4589360;intravenosa;1;Vigente
5987076;4589370;subcutánea;1;Vigente
5987080;4589364;oral;1;Vigente
5987086;4589364;oral;1;Vigente
5987088;4589392;ocular;1;Vigente
6401982;4589364;oral;1;Vigente
5987095;4589364;oral;1;Vigente
5987112;4589364;oral;1;Vigente
6176011;4589364;oral;1;Vigente
6341001;4589364;oral;1;Vigente
6347352;4589364;oral;1;Vigente
5667708;4589364;oral;1;Vigente
6348563;4589392;ocular;1;Vigente
1626578;4589424;inhalatoria nasal;1;Vigente
6421739;4589364;oral;1;Vigente
6593310;4589364;oral;1;Vigente
6569727;4589364;oral;1;Vigente
6734187;4589360;intravenosa;1;Vigente
6734187;4589365;intramuscular;1;Vigente
6406416;4589364;oral;1;Vigente
6413132;4589364;oral;1;Vigente
6635061;4589364;oral;1;Vigente
7224411;4589364;oral;1;Vigente
7248208;4589360;intravenosa;1;Vigente
6472678;4589364;oral;1;Vigente
7203181;4589364;oral;1;Vigente
6419414;4589364;oral;1;Vigente
6507859;4589392;ocular;1;Vigente
6416595;4589364;oral;1;Vigente
6665449;4589364;oral;1;Vigente
7287027;4589370;subcutánea;1;Vigente
7287027;4589360;intravenosa;1;Vigente
6771201;4589360;intravenosa;1;Vigente
6424560;4589364;oral;1;Vigente
6437367;4589364;oral;1;Vigente
7299159;4589364;oral;1;Vigente
6438924;4589364;oral;1;Vigente
6597433;4589364;oral;1;Vigente
6416585;4589364;oral;1;Vigente
6422640;4589364;oral;1;Vigente
7145324;4589377;tópica;1;Vigente
7277229;4589360;intravenosa;1;Vigente
7278548;4589370;subcutánea;1;Vigente
6716487;4589439;intravaginal;1;Vigente
6632149;4589364;oral;1;Vigente
7029753;4589364;oral;1;Vigente
7114827;4589377;tópica;1;Vigente
6626700;4589364;oral;1;Vigente
6410902;4589364;oral;1;Vigente
6449097;4589365;intramuscular;1;Vigente
6449097;4589360;intravenosa;1;Vigente
6655133;4589386;rectal;1;Vigente
6444891;4589364;oral;1;Vigente
6649587;4589364;oral;1;Vigente
6762769;4589364;oral;1;Vigente
6656079;4589364;oral;1;Vigente
6929642;4589360;intravenosa;1;Vigente
6429228;4589364;oral;1;Vigente
6652501;4589364;oral;1;Vigente
6412120;4589364;oral;1;Vigente
6904883;4589364;oral;1;Vigente
7015930;4589365;intramuscular;1;Vigente
6780789;4589377;tópica;1;Vigente
6476384;4589381;nebulización;1;Vigente
6661781;4589364;oral;1;Vigente
6671682;4589364;oral;1;Vigente
6699817;4589364;oral;1;Vigente
6715253;4589365;intramuscular;1;Vigente
6715253;4589360;intravenosa;1;Vigente
6417117;4589364;oral;1;Vigente
7042398;4589377;tópica;1;Vigente
7179633;4589364;oral;1;Vigente
6436444;4589364;oral;1;Vigente
6424966;4589364;oral;1;Vigente
6643449;4589364;oral;1;Vigente
6428648;4589364;oral;1;Vigente
6444820;4589364;oral;1;Vigente
7254991;4589360;intravenosa;1;Vigente
7260660;4589360;intravenosa;1;Vigente
6436641;4589364;oral;1;Vigente
6496444;4589364;oral;1;Vigente
6660158;4589364;oral;1;Vigente
6660173;4589364;oral;1;Vigente
6709749;6510397;intrauterina;1;Vigente
7246251;4589360;intravenosa;1;Vigente
6417045;4589364;oral;1;Vigente
6573519;4589364;oral;1;Vigente
6775334;4589360;intravenosa;1;Vigente
7028370;4589360;intravenosa;1;Vigente
7203935;4589364;oral;1;Vigente
6442531;4589364;oral;1;Vigente
6406383;4589364;oral;1;Vigente
6410608;4589364;oral;1;Vigente
6504938;4589392;ocular;1;Vigente
6409774;4589364;oral;1;Vigente
6413433;4589364;oral;1;Vigente
6426032;4589364;oral;1;Vigente
7260906;4589360;intravenosa;1;Vigente
6425968;4589364;oral;1;Vigente
6416682;4589360;intravenosa;1;Vigente
6473884;4589364;oral;1;Vigente
6613991;4589364;oral;1;Vigente
6628640;4589364;oral;1;Vigente
6416989;4589364;oral;1;Vigente
6627148;4589424;inhalatoria nasal;1;Vigente
7260735;4589377;tópica;1;Vigente
7203165;4589364;oral;1;Vigente
6436839;4589364;oral;1;Vigente
6636587;4589364;oral;1;Vigente
6636665;4589364;oral;1;Vigente
6470732;4589370;subcutánea;1;Vigente
6596299;4589364;oral;1;Vigente
6415404;4589360;intravenosa;1;Vigente
6424605;4589364;oral;1;Vigente
6416555;4589364;oral;1;Vigente
6417102;4589364;oral;1;Vigente
6432812;4589364;oral;1;Vigente
6613848;4589364;oral;1;Vigente
7557591;4589377;tópica;1;Vigente
7526817;4589377;tópica;1;Vigente
7413624;4589377;tópica;1;Vigente
7547566;4589420;inhalatoria oral;1;Vigente
7551698;4589360;intravenosa;1;Vigente
7551699;4589420;inhalatoria oral;1;Vigente
7353195;4589360;intravenosa;1;Vigente
7452062;4589364;oral;1;Vigente
7579119;4589364;oral;1;Vigente
7421556;4589360;intravenosa;1;Vigente
7421556;4589365;intramuscular;1;Vigente
7445792;4589364;oral;1;Vigente
7591447;4589365;intramuscular;1;Vigente
7639638;4589377;tópica;1;Vigente
7443453;4589364;oral;1;Vigente
7405934;4589370;subcutánea;1;Vigente
7636403;4589377;tópica;1;Vigente
7470148;4589377;tópica;1;Vigente
7473473;7375898;vaginal;1;Vigente
7403013;7375898;vaginal;1;Vigente
5986713;7375898;vaginal;1;Vigente
7375899;7375898;vaginal;1;Vigente
2075661;7734744;transuretral;1;Vigente
7635397;4589377;tópica;1;Vigente
7470998;4589364;oral;1;Vigente
7430581;4589377;tópica;1;Vigente
7338683;4589364;oral;1;Vigente
7636378;4589377;tópica;1;Vigente
7332643;4589392;ocular;1;Vigente
7402346;7734703;intracavernosa;1;Vigente
7402986;4589364;oral;1;Vigente
7495360;4589364;oral;1;Vigente
7501255;4589420;inhalatoria oral;1;Vigente
7634448;4589377;tópica;1;Vigente
7658345;4589377;tópica;1;Vigente
7479355;4589364;oral;1;Vigente
7524077;4589364;oral;1;Vigente
7525829;4589364;oral;1;Vigente
7410246;4589364;oral;1;Vigente
7372892;4589364;oral;1;Vigente
7516935;4589364;oral;1;Vigente
7459249;4589364;oral;1;Vigente
7431134;4589364;oral;1;Vigente
7456913;4589364;oral;1;Vigente
7609090;4589364;oral;1;Vigente
7475833;4589364;oral;1;Vigente
7390347;4589365;intramuscular;1;Vigente
7500060;4589370;subcutánea;1;Vigente
7473240;4589364;oral;1;Vigente
7323371;4589364;oral;1;Vigente
7565273;4589360;intravenosa;1;Vigente
7579172;4589370;subcutánea;1;Vigente
7376743;4589377;tópica;1;Vigente
7591827;4589377;tópica;1;Vigente
7377196;4589364;oral;1;Vigente
7367720;4589377;tópica;1;Vigente
7443440;4589364;oral;1;Vigente
7616577;4589364;oral;1;Vigente
7372949;4589364;oral;1;Vigente
7641997;4589364;oral;1;Vigente
7635394;4589377;tópica;1;Vigente
7409325;4589377;tópica;1;Vigente
7461801;4589370;subcutánea;1;Vigente
7637642;4589364;oral;1;Vigente
7640456;4589364;oral;1;Vigente
7661422;4589471;sonda nasogástrica;1;Vigente
7620964;4589360;intravenosa;1;Vigente
7647939;4589364;oral;1;Vigente
7366092;4589370;subcutánea;1;Vigente
7366092;4589360;intravenosa;1;Vigente
7356951;4589360;intravenosa;1;Vigente
7356951;4589370;subcutánea;1;Vigente
7370605;4589364;oral;1;Vigente
7727229;4589364;oral;1;Vigente
7738051;4589377;tópica;1;Vigente
7727282;4589364;oral;1;Vigente
5986649;4589364;oral;1;Vigente
5986672;4589364;oral;1;Vigente
1393723;4589364;oral;1;Vigente
1520653;4589364;oral;1;Vigente
1651308;4589364;oral;1;Vigente
2116147;4589392;ocular;1;Vigente
4661341;4589377;tópica;1;Vigente
4709174;4589364;oral;1;Vigente
5333613;4589364;oral;1;Vigente
5759199;4589364;oral;1;Vigente
5828555;4589364;oral;1;Vigente
5841892;4589377;tópica;1;Vigente
5915612;4589431;ótica;1;Vigente
5915726;4589364;oral;1;Vigente
5986405;4589364;oral;1;Vigente
5986406;4589364;oral;1;Vigente
5986413;4589360;intravenosa;1;Vigente
5986418;4589360;intravenosa;1;Vigente
5986418;7731248;intraarterial;1;Vigente
5986514;4589364;oral;1;Vigente
5986521;4589360;intravenosa;1;Vigente
5986528;4589364;oral;1;Vigente
5986543;4589364;oral;1;Vigente
5986557;4589364;oral;1;Vigente
5986558;4589364;oral;1;Vigente
5986570;4589364;oral;1;Vigente
5986685;4589364;oral;1;Vigente
5986690;4589377;tópica;1;Vigente
5986707;4589364;oral;1;Vigente
5986712;4589364;oral;1;Vigente
5986721;4589364;oral;1;Vigente
5986294;4589364;oral;1;Vigente
5986299;4589364;oral;1;Vigente
5986339;4589360;intravenosa;1;Vigente
5986343;4589364;oral;1;Vigente
5986346;4589364;oral;1;Vigente
5986444;4589364;oral;1;Vigente
5986450;4589360;intravenosa;1;Vigente
5986453;4589364;oral;1;Vigente
5986460;4589364;oral;1;Vigente
5986463;4589370;subcutánea;1;Vigente
5986472;4589364;oral;1;Vigente
5986473;4589364;oral;1;Vigente
5986506;4589360;intravenosa;1;Vigente
5986577;4589364;oral;1;Vigente
5986597;4589364;oral;1;Vigente
5986603;4589364;oral;1;Vigente
5986628;4589364;oral;1;Vigente
5986638;4589360;intravenosa;1;Vigente
5986641;4589377;tópica;1;Vigente
5986756;4589370;subcutánea;1;Vigente
5986763;4589364;oral;1;Vigente
5986768;4589364;oral;1;Vigente
5986787;4589364;oral;1;Vigente
5986792;4589364;oral;1;Vigente
5986353;4589360;intravenosa;1;Vigente
5986378;4589364;oral;1;Vigente
5986385;4589377;tópica;1;Vigente
101597;4589365;intramuscular;1;Vigente
108941;4589364;oral;1;Vigente
116010;4589364;oral;1;Vigente
54583;4589364;oral;1;Vigente
220;4589370;subcutánea;1;Vigente
71980;4589386;rectal;1;Vigente
72392;4589360;intravenosa;1;Vigente
76497;4589365;intramuscular;1;Vigente
76497;4589360;intravenosa;1;Vigente
78529;4589364;oral;1;Vigente
78860;4589364;oral;1;Vigente
85889;4589364;oral;1;Vigente
88339;4589364;oral;1;Vigente
161044;4589370;subcutánea;1;Vigente
169611;4589360;intravenosa;1;Vigente
169611;4589365;intramuscular;1;Vigente
169641;4589360;intravenosa;1;Vigente
169641;4589365;intramuscular;1;Vigente
185398;4589364;oral;1;Vigente
216647;4589364;oral;1;Vigente
246659;4589365;intramuscular;1;Vigente
246659;4589360;intravenosa;1;Vigente
252227;4589420;inhalatoria oral;1;Vigente
261038;4589360;intravenosa;1;Vigente
316618;4589360;intravenosa;1;Vigente
316618;4589365;intramuscular;1;Vigente
328038;4589364;oral;1;Vigente
397250;4589364;oral;1;Vigente
1130793;4589364;oral;1;Vigente
1209498;4589364;oral;1;Vigente
1224636;4589360;intravenosa;1;Vigente
1398315;4589364;oral;1;Vigente
1597211;4589360;intravenosa;1;Vigente
1891153;4589392;ocular;1;Vigente
2324118;4589424;inhalatoria nasal;1;Vigente
105337;7375898;vaginal;1;Vigente
105337;4589364;oral;1;Vigente
19020;4589364;oral;1;Vigente
565;4589360;intravenosa;1;Vigente
71803;4589360;intravenosa;1;Vigente
71849;4589365;intramuscular;1;Vigente
71849;4589360;intravenosa;1;Vigente
74096;4589364;oral;1;Vigente
74259;4589364;oral;1;Vigente
76080;4589377;tópica;1;Vigente
76542;4589364;oral;1;Vigente
77047;4589364;oral;1;Vigente
79962;4589364;oral;1;Vigente
86156;4589364;oral;1;Vigente
91575;4589364;oral;1;Vigente
93676;4589364;oral;1;Vigente
97986;4589392;ocular;1;Vigente
100061;4589364;oral;1;Vigente
101008;4589377;tópica;1;Vigente
120168;4589364;oral;1;Vigente
123810;4589364;oral;1;Vigente
162358;4589364;oral;1;Vigente
163450;4589360;intravenosa;1;Vigente
163450;4589365;intramuscular;1;Vigente
169903;4589364;oral;1;Vigente
183465;4589364;oral;1;Vigente
188727;4589364;oral;1;Vigente
190697;4589370;subcutánea;1;Vigente
191300;4589364;oral;1;Vigente
193387;4589364;oral;1;Vigente
193667;4589364;oral;1;Vigente
278756;4589364;oral;1;Vigente
282419;4589364;oral;1;Vigente
454407;4589377;tópica;1;Vigente
621933;4589364;oral;1;Vigente
686825;4589364;oral;1;Vigente
744931;4589360;intravenosa;1;Vigente
1867560;4589364;oral;1;Vigente
1884591;4589404;epidural;1;Vigente
1884591;4589360;intravenosa;1;Vigente
2007736;4589364;oral;1;Vigente
2139339;4589364;oral;1;Vigente
54123;4589364;oral;1;Vigente
54613;4589364;oral;1;Vigente
865194;4589364;oral;1;Vigente
915614;4589386;rectal;1;Vigente
941050;4589386;rectal;1;Vigente
1322547;4589364;oral;1;Vigente
1353766;4589364;oral;1;Vigente
1473876;4589364;oral;1;Vigente
224;4589364;oral;1;Vigente
70102;4589364;oral;1;Vigente
71976;4589364;oral;1;Vigente
79845;4589364;oral;1;Vigente
80862;4589364;oral;1;Vigente
83008;4589364;oral;1;Vigente
96074;4589364;oral;1;Vigente
126285;4589364;oral;1;Vigente
148822;4589439;intravaginal;1;Vigente
153348;4589364;oral;1;Vigente
213205;4589364;oral;1;Vigente
229525;4589364;oral;1;Vigente
252122;4589364;oral;1;Vigente
321610;4589364;oral;1;Vigente
724068;4589364;oral;1;Vigente
828781;4589364;oral;1;Vigente
869356;7375898;vaginal;1;Vigente
1397383;4589364;oral;1;Vigente
1804048;4589364;oral;1;Vigente
5987114;4589377;tópica;1;Vigente
5987117;4589364;oral;1;Vigente
5987134;4589360;intravenosa;1;Vigente
5987138;4589364;oral;1;Vigente
5987141;4589364;oral;1;Vigente
5987142;4589364;oral;1;Vigente
5987150;4589360;intravenosa;1;Vigente
5987154;4589360;intravenosa;1;Vigente
5987157;4589364;oral;1;Vigente
5987161;4589364;oral;1;Vigente
5987190;4589370;subcutánea;1;Vigente
5987216;4589364;oral;1;Vigente
5987245;4589364;oral;1;Vigente
6176161;4589377;tópica;1;Vigente
5987251;4589364;oral;1;Vigente
5987271;4589377;tópica;1;Vigente
5987278;4589364;oral;1;Vigente
5987292;4589365;intramuscular;1;Vigente
5987292;4589360;intravenosa;1;Vigente
5987302;4589364;oral;1;Vigente
5987306;4589360;intravenosa;1;Vigente
5987311;4589364;oral;1;Vigente
5987314;4589392;ocular;1;Vigente
5987319;4589370;subcutánea;1;Vigente
5987385;4589364;oral;1;Vigente
5986821;4589420;inhalatoria oral;1;Vigente
5986821;4589424;inhalatoria nasal;1;Vigente
5986824;4589364;oral;1;Vigente
5987396;4589360;intravenosa;1;Vigente
5987414;4589364;oral;1;Vigente
5987416;4589360;intravenosa;1;Vigente
5987421;4589364;oral;1;Vigente
5987427;4589364;oral;1;Vigente
5987435;4589364;oral;1;Vigente
5986827;4589360;intravenosa;1;Vigente
5986841;4589365;intramuscular;1;Vigente
5986884;4589364;oral;1;Vigente
5987457;4589364;oral;1;Vigente
5987485;4589392;ocular;1;Vigente
5987490;4589364;oral;1;Vigente
5987500;4589364;oral;1;Vigente
5987504;4589364;oral;1;Vigente
5987521;4589381;nebulización;1;Vigente
5986926;4589495;intradérmica;1;Vigente
5986930;4589364;oral;1;Vigente
5986931;4589503;intraarticular;1;Vigente
5986935;4589364;oral;1;Vigente
5986941;4589370;subcutánea;1;Vigente
5986941;4589365;intramuscular;1;Vigente
5986950;4589364;oral;1;Vigente
5987542;4589364;oral;1;Vigente
5987555;4589365;intramuscular;1;Vigente
5987557;4589377;tópica;1;Vigente
5987576;4589364;oral;1;Vigente
5987579;4589360;intravenosa;1;Vigente
5987595;4589364;oral;1;Vigente
5987601;4589364;oral;1;Vigente
5987607;4589364;oral;1;Vigente
5987631;4589377;tópica;1;Vigente
5987632;4589364;oral;1;Vigente
5987639;4589360;intravenosa;1;Vigente
5987648;4589364;oral;1;Vigente
5987649;4589364;oral;1;Vigente
5987650;4589370;subcutánea;1;Vigente
5986967;4589377;tópica;1;Vigente
5986970;4589364;oral;1;Vigente
5986977;4589364;oral;1;Vigente
5986994;4589364;oral;1;Vigente
6348514;4589392;ocular;1;Vigente
6349283;4589392;ocular;1;Vigente
100086;4589364;oral;1;Vigente
54606;4589364;oral;1;Vigente
368;4589360;intravenosa;1;Vigente
88041;4589364;oral;1;Vigente
152072;4589360;intravenosa;1;Vigente
366085;4589364;oral;1;Vigente
5986998;4589364;oral;1;Vigente
5986999;4589360;intravenosa;1;Vigente
5987015;4589364;oral;1;Vigente
6394564;4589364;oral;1;Vigente
5987026;4589364;oral;1;Vigente
5987058;4589364;oral;1;Vigente
5987068;4589365;intramuscular;1;Vigente
5987069;4589364;oral;1;Vigente
5987110;4589364;oral;1;Vigente
6176160;4589377;tópica;1;Vigente
6347462;4589392;ocular;1;Vigente
6348526;4589392;ocular;1;Vigente
4696891;4589364;oral;1;Vigente
6354889;4589364;oral;1;Vigente
4086994;4589364;oral;1;Vigente
1520660;4589364;oral;1;Vigente
2189988;4589360;intravenosa;1;Vigente
6448624;4589364;oral;1;Vigente
6619402;4589364;oral;1;Vigente
6412451;4589364;oral;1;Vigente
6470793;4589364;oral;1;Vigente
7254564;4589370;subcutánea;1;Vigente
6417188;4589364;oral;1;Vigente
6510735;4589392;ocular;1;Vigente
7222193;4589364;oral;1;Vigente
7285985;4589370;subcutánea;1;Vigente
7293536;4589370;subcutánea;1;Vigente
6429165;4589364;oral;1;Vigente
6444532;4589364;oral;1;Vigente
6496318;4589364;oral;1;Vigente
6622888;4589364;oral;1;Vigente
7274930;4589360;intravenosa;1;Vigente
6410362;4589364;oral;1;Vigente
6454720;4589364;oral;1;Vigente
6454573;4589364;oral;1;Vigente
7283305;4589364;oral;1;Vigente
7289746;4589360;intravenosa;1;Vigente
6631605;4589364;oral;1;Vigente
7292793;4589365;intramuscular;1;Vigente
7292793;4589360;intravenosa;1;Vigente
6743218;4589370;subcutánea;1;Vigente
6743218;4589360;intravenosa;1;Vigente
6743218;4589365;intramuscular;1;Vigente
7145603;4589377;tópica;1;Vigente
7146629;4589377;tópica;1;Vigente
6617642;4589364;oral;1;Vigente
6628678;4589364;oral;1;Vigente
6656383;4589364;oral;1;Vigente
7030926;4589364;oral;1;Vigente
6670834;4589364;oral;1;Vigente
6742666;4589360;intravenosa;1;Vigente
6657359;4589364;oral;1;Vigente
7182671;4589364;oral;1;Vigente
7090586;4589364;oral;1;Vigente
6428699;4589364;oral;1;Vigente
7090988;4589377;tópica;1;Vigente
6628675;4589364;oral;1;Vigente
6628675;4589392;ocular;1;Vigente
6894699;4589439;intravaginal;1;Vigente
6942620;4589364;oral;1;Vigente
6444705;4589364;oral;1;Vigente
6640394;4589364;oral;1;Vigente
6415075;4589377;tópica;1;Vigente
6422547;4589364;oral;1;Vigente
6775212;4589360;intravenosa;1;Vigente
7179639;4589364;oral;1;Vigente
7081266;4589360;intravenosa;1;Vigente
7187207;4589364;oral;1;Vigente
6412406;4589364;oral;1;Vigente
6420123;4589364;oral;1;Vigente
6437308;4589364;oral;1;Vigente
7254700;4589360;intravenosa;1;Vigente
6410873;4589364;oral;1;Vigente
6417052;4589364;oral;1;Vigente
6799667;4589360;intravenosa;1;Vigente
7253617;4589360;intravenosa;1;Vigente
6727306;4589364;oral;1;Vigente
7091109;4589364;oral;1;Vigente
6434980;4589364;oral;1;Vigente
6446457;4589364;oral;1;Vigente
6434350;4589364;oral;1;Vigente
6738200;4589364;oral;1;Vigente
6446834;4589364;oral;1;Vigente
6426003;4589364;oral;1;Vigente
6641968;4589364;oral;1;Vigente
6455319;4589364;oral;1;Vigente
6501146;4589392;ocular;1;Vigente
6505050;4589392;ocular;1;Vigente
7270673;4589360;intravenosa;1;Vigente
6413674;4589364;oral;1;Vigente
6416580;4589364;oral;1;Vigente
6416658;4589364;oral;1;Vigente
7264440;4589364;oral;1;Vigente
6742834;4589360;intravenosa;1;Vigente
6474137;4589364;oral;1;Vigente
6635648;4589364;oral;1;Vigente
6638756;4589364;oral;1;Vigente
6652407;4589364;oral;1;Vigente
6432464;4589364;oral;1;Vigente
6595503;4589364;oral;1;Vigente
6416686;4589364;oral;1;Vigente
6620853;4589364;oral;1;Vigente
7447805;4589364;oral;1;Vigente
7551758;4589420;inhalatoria oral;1;Vigente
7556219;4589420;inhalatoria oral;1;Vigente
7393699;4589370;subcutánea;1;Vigente
7620071;4589360;intravenosa;1;Vigente
7640789;4589364;oral;1;Vigente
7366872;4589365;intramuscular;1;Vigente
7366872;4589360;intravenosa;1;Vigente
7403880;4589370;subcutánea;1;Vigente
7366376;4589370;subcutánea;1;Vigente
7366376;4589360;intravenosa;1;Vigente
7390317;4589364;oral;1;Vigente
7430096;4589377;tópica;1;Vigente
7678961;4589364;oral;1;Vigente
7462054;4589365;intramuscular;1;Vigente
7462054;4589370;subcutánea;1;Vigente
7481405;4589360;intravenosa;1;Vigente
7491805;4589364;oral;1;Vigente
7623809;4589360;intravenosa;1;Vigente
7403034;4589364;oral;1;Vigente
7579794;4589364;oral;1;Vigente
7462965;4589365;intramuscular;1;Vigente
7666140;4589360;intravenosa;1;Vigente
7634801;4589360;intravenosa;1;Vigente
7509008;4589377;tópica;1;Vigente
7516878;4589377;tópica;1;Vigente
7486958;4589377;tópica;1;Vigente
7537389;4589365;intramuscular;1;Vigente
7461557;4589370;subcutánea;1;Vigente
7501320;4589392;ocular;1;Vigente
7336417;4589364;oral;1;Vigente
7487231;4589365;intramuscular;1;Vigente
7411857;4589364;oral;1;Vigente
7333916;4589364;oral;1;Vigente
7457040;4589364;oral;1;Vigente
7526037;4589377;tópica;1;Vigente
7527299;4589398;endonasal;1;Vigente
7541318;4589420;inhalatoria oral;1;Vigente
7411919;4589360;intravenosa;1;Vigente
7311234;4589364;oral;1;Vigente
7395051;4589370;subcutánea;1;Vigente
7582401;4589364;oral;1;Vigente
7362429;4589360;intravenosa;1;Vigente
7362429;4589370;subcutánea;1;Vigente
7660143;4589377;tópica;1;Vigente
7312545;4589377;tópica;1;Vigente
7323418;4589364;oral;1;Vigente
7352148;4589364;oral;1;Vigente
7353957;4589364;oral;1;Vigente
7409371;4589377;tópica;1;Vigente
7541537;4589360;intravenosa;1;Vigente
7541537;4589365;intramuscular;1;Vigente
7541537;4589370;subcutánea;1;Vigente
7438498;4589377;tópica;1;Vigente
7637545;4589364;oral;1;Vigente
7424131;4589364;oral;1;Vigente
7640631;4589364;oral;1;Vigente
7641026;4589364;oral;1;Vigente
7425059;4589364;oral;1;Vigente
7426928;4589364;oral;1;Vigente
7453766;4589364;oral;1;Vigente
7499499;4589364;oral;1;Vigente
7543153;4589364;oral;1;Vigente
7591904;4589377;tópica;1;Vigente
7402351;7734703;intracavernosa;1;Vigente
7738253;4589360;intravenosa;1;Vigente
7727792;4589360;intravenosa;1;Vigente
5986670;4589364;oral;1;Vigente
54519;4589360;intravenosa;1;Vigente
4191179;4589364;oral;1;Vigente
4670894;4589364;oral;1;Vigente
4702698;4589370;subcutánea;1;Vigente
5002989;4589392;ocular;1;Vigente
5710955;4589364;oral;1;Vigente
5747560;4589364;oral;1;Vigente
5986391;4589364;oral;1;Vigente
5986414;4589364;oral;1;Vigente
5986425;4589392;ocular;1;Vigente
5986436;4589364;oral;1;Vigente
5926362;4589364;oral;1;Vigente
5986520;4589364;oral;1;Vigente
5986527;4589364;oral;1;Vigente
5986550;4589364;oral;1;Vigente
5986553;4589364;oral;1;Vigente
5986554;4589364;oral;1;Vigente
5986559;4589360;intravenosa;1;Vigente
5986575;4589392;ocular;1;Vigente
5986686;4589370;subcutánea;1;Vigente
5986688;4589364;oral;1;Vigente
5986694;4589364;oral;1;Vigente
5986719;4589365;intramuscular;1;Vigente
5986719;4589360;intravenosa;1;Vigente
5986735;4589364;oral;1;Vigente
5986300;4589364;oral;1;Vigente
5986303;4589364;oral;1;Vigente
5986331;4589365;intramuscular;1;Vigente
5986452;4589386;rectal;1;Vigente
5986462;4589364;oral;1;Vigente
5986465;4589370;subcutánea;1;Vigente
5986482;4589360;intravenosa;1;Vigente
5986482;4589370;subcutánea;1;Vigente
5986507;4589360;intravenosa;1;Vigente
5986578;4589370;subcutánea;1;Vigente
5986578;4589392;ocular;1;Vigente
5986578;4589365;intramuscular;1;Vigente
5986580;4589364;oral;1;Vigente
5986585;4589360;intravenosa;1;Vigente
5986610;4589364;oral;1;Vigente
5986615;4589377;tópica;1;Vigente
5986625;4589364;oral;1;Vigente
5986627;4589360;intravenosa;1;Vigente
5986627;4589365;intramuscular;1;Vigente
5986629;4589360;intravenosa;1;Vigente
5986635;4589364;oral;1;Vigente
5986779;4589364;oral;1;Vigente
5986789;4589364;oral;1;Vigente
5986800;4589360;intravenosa;1;Vigente
5986351;4589364;oral;1;Vigente
5986356;4589364;oral;1;Vigente
5986361;4589370;subcutánea;1;Vigente
5986361;4589365;intramuscular;1;Vigente
102503;4589364;oral;1;Vigente
104272;4589439;intravaginal;1;Vigente
108530;4589360;intravenosa;1;Vigente
108530;4589365;intramuscular;1;Vigente
110501;4589364;oral;1;Vigente
53947;4589364;oral;1;Vigente
18686;4589377;tópica;1;Vigente
54782;4589364;oral;1;Vigente
54788;4589364;oral;1;Vigente
70525;4589364;oral;1;Vigente
70553;4589360;intravenosa;1;Vigente
280;4589360;intravenosa;1;Vigente
280;4589365;intramuscular;1;Vigente
81;4589360;intravenosa;1;Vigente
71851;4589370;subcutánea;1;Vigente
71851;4589365;intramuscular;1;Vigente
71851;4589360;intravenosa;1;Vigente
76487;4589360;intravenosa;1;Vigente
79506;4589360;intravenosa;1;Vigente
81092;4589364;oral;1;Vigente
93425;4589364;oral;1;Vigente
136853;4589360;intravenosa;1;Vigente
193187;4589360;intravenosa;1;Vigente
193187;4589365;intramuscular;1;Vigente
213841;4589392;ocular;1;Vigente
229422;4589386;rectal;1;Vigente
239491;4589364;oral;1;Vigente
266232;4589365;intramuscular;1;Vigente
266232;4589360;intravenosa;1;Vigente
280922;4589364;oral;1;Vigente
312018;4589360;intravenosa;1;Vigente
312018;4589365;intramuscular;1;Vigente
316936;4589392;ocular;1;Vigente
332769;4589439;intravaginal;1;Vigente
382342;4589364;oral;1;Vigente
597064;4589360;intravenosa;1;Vigente
597064;4589365;intramuscular;1;Vigente
604018;4589370;subcutánea;1;Vigente
678945;4589392;ocular;1;Vigente
997663;4589420;inhalatoria oral;1;Vigente
1012319;4589360;intravenosa;1;Vigente
1050376;4589364;oral;1;Vigente
1091224;4589364;oral;1;Vigente
1273714;4589377;tópica;1;Vigente
1452601;4589364;oral;1;Vigente
1475467;4589364;oral;1;Vigente
1477984;4589360;intravenosa;1;Vigente
1870180;4589364;oral;1;Vigente
1947647;4589364;oral;1;Vigente
2293685;4589377;tópica;1;Vigente
2607280;4589364;oral;1;Vigente
3245880;4589364;oral;1;Vigente
3285748;4589364;oral;1;Vigente
103863;4589365;intramuscular;1;Vigente
104463;4589377;tópica;1;Vigente
110169;4589364;oral;1;Vigente
114585;4589431;ótica;1;Vigente
18657;4589364;oral;1;Vigente
