CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PRESC_FK;PRESC_DESC;MEDICAMENTO_BASICO_FK;MEDICAMENTO_BASICO_DESC;FRM_FARMA_AGRP_FK;FRM_FARMA_AGRP_DESC;CONDICION_VENTA_FK;CONDICION_VENTA_DESC;ESTADO_PRESCRIPCION_FK;ESTADO_PRESCRIPCION_DESC;TIPO_FORMA_AGRP_FK;TIPO_FORMA_AGRP_DESC;UNIDOSIS_LOGISTICA_CANT;UNIDOSIS_LOGISTICA_UNIDAD_FK;UNIDOSIS_LOGISTICA_UNIDAD_DESC;UNIDOSIS_ASISTENCIAL_CANT;UNI_ASISTENCIAL_UNIDAD_FK;UNI_ASISTENCIAL_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_FK;VOLUMEN_TOTAL_UNIDAD_DESC;ATC_DESCRIPCION_FK;ATC_DESCRIPCION_DESC;URL_MEDLINE_PLUS;VIAS_ADMINISTRACION;MC_SUST;;;;;
54383;rifampicina 150 mg cápsula;;Vigente;Sensible;Manual;;;324479008;rifampicina, 150 mg, cápsula;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667782;rifampicina;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5765870;miligramo;0;;;4578990;J04AB02;;;• rifampicina ¦ 150 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
848898;rifaximina 200 mg comprimido;;Vigente;Sensible;Manual;;;412555008;rifaximina, 200 mg, comprimido;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667784;rifaximina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• rifaximina ¦ 200 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987054;riluzol 50 mg comprimido;;Vigente;Insensible;Manual;;;323361003;riluzol, 50 mg, comprimido;;;4589063;válido como MC prescribible;5667785;riluzol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580496;N07XX02;;;• riluzol ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
72080;ringer lactato inyectable;;Vigente;Insensible;Manual;;;;;;"• 5924232 - ARSENAL• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589064;nunca válido para prescribir como MC;6000616;ringer lactato;5715210;inyectable;4589044;receta médica;4589064;nunca válido para prescribir como MC;4567043;Continua;1;5767878;matraz;1;5765871;mililitro;0;;;;;;;"• lactato de sodio ¦ ,31 mg ¦ 1 mL ¦ 4 ¦ Vigente• cloruro de sodio ¦ ,6 mg ¦ 1 mL ¦ 3 ¦ Vigente• cloruro de potasio ¦ ,03 mg ¦ 1 mL ¦ 2 ¦ Vigente• cloruro de calcio ¦ ,02 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
6593295;riociguat 0,5 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;6592643;riociguat;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• riociguat ¦ ,5 mg ¦   ¦ 1 ¦ Vigente;;;;;
6593310;riociguat 1 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;6592643;riociguat;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• riociguat ¦ 1 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7373819;riociguat 1,5 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;6592643;riociguat;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;;;;;;;;• riociguat ¦ 1,5 mg ¦   ¦ 1 ¦ Vigente;;;;;
6592722;riociguat 2 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;6592643;riociguat;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• riociguat ¦ 2 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6592668;riociguat 2,5 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;6592643;riociguat;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• riociguat ¦ 2,5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
15;risperidona 1 mg comprimido;;Vigente;Insensible;Autogenerado;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667789;risperidona;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580204;N05AX08;;;• risperidona ¦ 1 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
1398315;risperidona 1 mg/mL gotas orales;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667789;risperidona;7084245;gotas orales;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;4580204;N05AX08;;;• risperidona ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5986845;risperidona 1 mg/mL solución oral;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667789;risperidona;5715329;solución oral;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765871;mililitro;0;;;4580204;N05AX08;;;• risperidona ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5987230;risperidona 2 mg comprimido;;Vigente;Insensible;Autogenerado;;;;;;;4589063;válido como MC prescribible;5667789;risperidona;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;2;5765870;miligramo;0;;;4580204;N05AX08;;;• risperidona ¦ 2 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987193;risperidona 3 mg comprimido;;Vigente;Insensible;Autogenerado;;;;;;;4589063;válido como MC prescribible;5667789;risperidona;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580204;N05AX08;;;• risperidona ¦ 3 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986483;risperidona 37,5 mg inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667789;risperidona;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4580204;N05AX08;;;• risperidona ¦ 37,5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987638;risperidona 4 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667789;risperidona;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580204;N05AX08;;;• risperidona ¦ 4 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986693;risperidona 500 mcg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667789;risperidona;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580204;N05AX08;;;• risperidona ¦ 500 mcg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986842;ritonavir 100 mg comprimido;;Vigente;Sensible;Manual;;;108693005;ritonavir;;;4589063;válido como MC prescribible;5667801;ritonavir;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• ritonavir ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987362;ritonavir 80 mg/mL solución oral;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667801;ritonavir;5715329;solución oral;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765870;miligramo;0;;;4579045;J05AE03;;;• ritonavir ¦ 80 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
54205;rituximab 100 mg/10 mL (10 mg/mL) inyectable;;Vigente;Insensible;Manual;;;327393005;rituximab, 100 mg/10 ml, concentrado para infusión;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667802;rituximab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;10;7008554;mililitros;4579353;L01XC02;;;• rituximab ¦ 100 mg ¦ 10 mL ¦ 1 ¦ Vigente;;;;;
7287027;rituximab 1400 mg/11,7 mL (119,7 mg/mL) inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667802;rituximab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579353;L01XC02;;;• rituximab ¦ 1400 mg ¦ 11,7 mL ¦ 1 ¦ Vigente;;;;;
5986389;rituximab 500 mg/50 mL (10 mg/mL) inyectable;;Vigente;Insensible;Manual;;;327394004;rituximab, 500 mg/50 ml, concentrado para infusión;;;4589063;válido como MC prescribible;5667802;rituximab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;50;7008554;mililitros;4579353;L01XC02;;;• rituximab ¦ 500 mg ¦ 50 mL ¦ 1 ¦ Vigente;;;;;
102902;rivaroxabán 10 mg comprimido;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667806;rivaroxabán;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4576812;B01AF01;;;• rivaroxabán ¦ 10 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
151095;rivaroxabán 15 mg comprimido;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667806;rivaroxabán;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4576812;B01AF01;;;• rivaroxabán ¦ 15 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
427373;rivaroxabán 20 mg comprimido;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667806;rivaroxabán;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4576812;B01AF01;;;• rivaroxabán ¦ 20 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6622888;rivaroxabán 2,5 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667806;rivaroxabán;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4576812;B01AF01;;;• rivaroxabán ¦ 2,5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987123;rivastigmina 1,5 mg cápsula;;Vigente;Sensible;Manual;;;323369001;rivastigmina, 1,5 mg, cápsulas;;;4589063;válido como MC prescribible;5667807;rivastigmina;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5765870;miligramo;0;;;4580447;N06DA03;;;• rivastigmina ¦ 1,5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987483;rivastigmina 18 mg (9,5 mg/24 horas) parche;;Vigente;Insensible;Manual;;;428465007;rivastigmina, 9,5 mg/24 horas, parche transdérmico;;;4589063;válido como MC prescribible;5667807;rivastigmina;5715300;parche;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767606;parche;1;5767606;parche;0;;;4580447;N06DA03;;;• rivastigmina ¦ 18 mg ¦   ¦ 1 ¦ Vigente;;;;;
5987663;rivastigmina 3 mg cápsula;;Vigente;Insensible;Manual;;;323370000;rivastigmina, 3 mg, cápsulas;;;4589063;válido como MC prescribible;5667807;rivastigmina;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5765870;miligramo;0;;;4580447;N06DA03;;;• rivastigmina ¦ 3 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987364;rivastigmina 4,5 mg cápsula;;Vigente;Insensible;Manual;;;323371001;rivastigmina, 4,5 mg, cápsulas;;;4589063;válido como MC prescribible;5667807;rivastigmina;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5765870;miligramo;0;;;4580447;N06DA03;;;• rivastigmina ¦ 4,5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987595;rivastigmina 6 mg cápsula;;Vigente;Insensible;Manual;;;323372008;rivastigmina, 6 mg, cápsulas;;;4589063;válido como MC prescribible;5667807;rivastigmina;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5765870;miligramo;0;;;4580447;N06DA03;;;• rivastigmina ¦ 6 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986680;rivastigmina 9 mg (4,6 mg/24 horas) parche;;Vigente;Insensible;Manual;;;428154008;rivastigmina, 4,6 mg/24 horas, parche transdérmico;;;4589063;válido como MC prescribible;5667807;rivastigmina;5715300;parche;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767606;parche;1;5767606;parche;0;;;4580447;N06DA03;;;• rivastigmina ¦ 9 mg ¦   ¦ 1 ¦ Vigente;;;;;
3071258;rizatriptán 10 mg comprimido;;Vigente;Insensible;Manual;;;322830008;rizatriptán, 10 mg, comprimido;;;4589063;válido como MC prescribible;5667810;rizatriptán;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580020;N02CC04;;;• rizatriptán ¦ 10 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7254687;romiplostim 250 mcg inyectable;;Vigente;Insensible;Manual;;;441078003;romiplostim, 250 mcg, polvo para solución inyectable, vial;;;4589063;válido como MC prescribible;5667820;romiplostim;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5912656;microgramo;0;;;4576866;B02BX04;;;• romiplostim ¦ 250 mcg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986465;romiplostim 500 mcg inyectable;;Vigente;Sensible;Manual;;;441358002;romiplostim, 500 mcg, polvo para solución inyectable, vial;;;4589063;válido como MC prescribible;5667820;romiplostim;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5912656;microgramo;0;;;4576866;B02BX04;;;• romiplostim ¦ 500 mcg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987016;ropinirol 2 mg comprimido liberación modificada;;Vigente;Insensible;Manual;;;437973004;ropinirol, 2 mg, comprimido de liberación prolongada;;;4589063;válido como MC prescribible;5667821;ropinirol;5714968;comprimido liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580119;N04BC04;;;• ropinirol ¦ 2 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987296;ropinirol 4 mg comprimido liberación modificada;;Vigente;Insensible;Manual;;;437870000;ropinirol, 4 mg, comprimido de liberación prolongada;;;4589063;válido como MC prescribible;5667821;ropinirol;5714968;comprimido liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580119;N04BC04;;;• ropinirol ¦ 4 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987636;ropinirol 8 mg comprimido liberación modificada;;Vigente;Insensible;Manual;;;438267007;ropinirol, 8 mg, comprimido de liberación prolongada;;;4589063;válido como MC prescribible;5667821;ropinirol;5714968;comprimido liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580119;N04BC04;;;• ropinirol ¦ 8 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
1280859;rosuvastatina 10 mg comprimido;;Vigente;Insensible;Manual;;;408036003;rosuvastatina, 10 mg, comprimido;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667829;rosuvastatina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4577718;C10AA07;;;• rosuvastatina ¦ 10 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
1772275;rosuvastatina 20 mg comprimido;;Vigente;Insensible;Manual;;;408037007;rosuvastatina, 20 mg, comprimido;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5667829;rosuvastatina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4577718;C10AA07;;;• rosuvastatina ¦ 20 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987637;rosuvastatina 40 mg comprimido;;Vigente;Insensible;Manual;;;408024009;rosuvastatina, 40 mg, comprimido;;;4589063;válido como MC prescribible;5667829;rosuvastatina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4577718;C10AA07;;;• rosuvastatina ¦ 40 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987258;rosuvastatina 5 mg comprimido;;Vigente;Insensible;Manual;;;409108001;rosuvastatina, 5 mg, comprimido;;;4589063;válido como MC prescribible;5667829;rosuvastatina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4577718;C10AA07;;;• rosuvastatina ¦ 5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7488969;rotigotina 13,5 mg (6 mg/24 horas) parche;;Vigente;Insensible;Manual;;;426009004;rotigotina 6 mg/24 horas, parche transdérmico;;;4589063;válido como MC prescribible;7488669;rotigotina;5715300;parche;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767606;parche;1;5767606;parche;0;;;4580124;N04BC09;;;• rotigotina ¦ 13,5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7488973;rotigotina 18 mg (8 mg/24 horas) parche;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7488669;rotigotina;5715300;parche;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767606;parche;1;5767606;parche;;;;4580124;N04BC09;;;• rotigotina ¦ 18 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7488732;rotigotina 4,5 mg (2 mg/24 horas) parche;;Vigente;Insensible;Manual;;;426384003;rotigotina 2 mg/24 horas, parche transdérmico;;;4589063;válido como MC prescribible;7488669;rotigotina;5715300;parche;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767606;parche;1;5767606;parche;0;;;4580124;N04BC09;;;• rotigotina ¦ 4,5 mg ¦   ¦ 1 ¦ Vigente;;;;;
7488752;rotigotina 9 mg (4 mg/24 horas) parche;;Vigente;Insensible;Manual;;;425670005;rotigotina 4 mg/24 horas, parche transdérmico;;;4589063;válido como MC prescribible;7488669;rotigotina;5715300;parche;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767606;parche;1;5767606;parche;0;;;4580124;N04BC09;;;• rotigotina ¦ 9 mg ¦   ¦ 1 ¦ Vigente;;;;;
5986710;roxitromicina 300 mg comprimido;;Vigente;Sensible;Manual;;;;;;;4589063;válido como MC prescribible;5667831;roxitromicina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• roxitromicina ¦ 300 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
4670894;rupatadina 10 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5667832;rupatadina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4581066;R06AX28;;;• rupatadina ¦ 10 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7222163;ruxolitinib 10 mg comprimido;;Vigente;Insensible;Manual;;;703781002;ruxolitinib 10 mg, comprimido;;;4589063;válido como MC prescribible;6622265;ruxolitinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579389;L01XE18;;;• ruxolitinib ¦ 10 mg ¦   ¦ 1 ¦ Vigente;;;;;
7222177;ruxolitinib 15 mg comprimido;;Vigente;Insensible;Manual;;;703783004;ruxolitinib 15 mg, comprimido;;;4589063;válido como MC prescribible;6622265;ruxolitinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579389;L01XE18;;;• ruxolitinib ¦ 15 mg ¦   ¦ 1 ¦ Vigente;;;;;
7222193;ruxolitinib 20 mg comprimido;;Vigente;Insensible;Manual;;;703782009;ruxolitinib 20 mg, comprimido;;;4589063;válido como MC prescribible;6622265;ruxolitinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579389;L01XE18;;;• ruxolitinib ¦ 20 mg ¦   ¦ 1 ¦ Vigente;;;;;
7222134;ruxolitinib 5 mg comprimido;;Vigente;Insensible;Manual;;;703780001;ruxolitinib 5 mg, comprimido;;;4589063;válido como MC prescribible;6622265;ruxolitinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579389;L01XE18;;;• ruxolitinib ¦ 5 mg ¦   ¦ 1 ¦ Vigente;;;;;
459897;sacarato férrico 1,5 g/5 mL (hierro 100 mg/5 mL) inyectable;;Vigente;Insensible;Manual;;;327526009;complejo hidróxido de hierro sacarosa, 100 mg/5 ml (Fe), solución intravenosa;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;7478582;sacarato férrico;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767802;ampolla;1;5765870;miligramo;5;5765871;mililitro;4576895;B03AC02;;;• sacarato férrico ¦ 1,5 g ¦ 5 mL ¦ 1 ¦ Vigente;;;;;
7481318;sacarato férrico 1,89 g/5 mL (hierro 100 mg/5 mL) inyectable;;Vigente;Insensible;Manual;;;327526009;complejo hidróxido de hierro sacarosa, 100 mg/5 ml (Fe), solución intravenosa;;;4589063;válido como MC prescribible;7478582;sacarato férrico;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;5;7008554;mililitros;4576895;B03AC02;;;• sacarato férrico ¦ 1,89 g ¦ 5 mL ¦ 1 ¦ Vigente;;;;;
7481405;sacarato férrico 2 g/5 mL (hierro 100 mg/5 mL) inyectable;;Vigente;Insensible;Manual;;;327526009;complejo hidróxido de hierro sacarosa, 100 mg/5 ml (Fe), solución intravenosa;;;4589063;válido como MC prescribible;7478582;sacarato férrico;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;0;;;4576895;B03AC02;;;• sacarato férrico ¦ 2 g ¦ 5 mL ¦ 1 ¦ Vigente;;;;;
73789;saccharomyces boulardii 250 mg cápsula;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;7298749;saccharomyces boulardii;5714915;cápsula;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5765870;miligramo;0;;;4576435;A07FA02;;;• saccharomyces boulardii ¦ 250 mg ¦   ¦ 1 ¦ Vigente;;;;;
72453;saccharomyces boulardii 250 mg polvo para preparado oral;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;7298749;saccharomyces boulardii;7335698;polvo para preparado oral;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5765870;miligramo;0;;;4576435;A07FA02;;;• saccharomyces boulardii ¦ 250 mg ¦ 1 sobre ¦ 1 ¦ Vigente;;;;;
77066;salbutamol 100 mcg/dosis aerosol para inhalación;;Vigente;Insensible;Manual;;;320176004;salbutamol, 100 mcg, inhalador;;"• 5924226 - ARSENAL• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589063;válido como MC prescribible;5667843;salbutamol;7118879;aerosol para inhalación;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767865;inhalador;1;5912599;puff;0;;;4580790;R03AC02;;;• salbutamol ¦ 100 mcg ¦ 1 dosis ¦ 1 ¦ Vigente;;;;;
5987168;salbutamol 2 mg comprimido;;Vigente;Insensible;Manual;;;320106000;salbutamol, 2 mg, comprimido;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5667843;salbutamol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580848;R03CC02;;;• salbutamol ¦ 2 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6650991;salbutamol 2 mg/5 mL solución oral;;Vigente;Sensible;Manual;;;;;;;4589063;válido como MC prescribible;5667843;salbutamol;5715329;solución oral;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765871;mililitro;120;5765871;mililitro;4580848;R03CC02;;;• salbutamol ¦ 2 mg ¦ 5 mL ¦ 1 ¦ Vigente;;;;;
5986526;salbutamol 4 mg comprimido;;Vigente;Insensible;Manual;;;320104002;salbutamol, 4 mg, comprimido;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5667843;salbutamol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580848;R03CC02;;;• salbutamol ¦ 4 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
139;salbutamol 5 mg/mL solución para nebulización;;Vigente;Insensible;Manual;;;;;;"• 5924232 - ARSENAL• 7164027 - Media• 7164019 - Dispensadores automático urgencia";4589063;válido como MC prescribible;5667843;salbutamol;5715357;solución para nebulización;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765871;mililitro;0;;;4580790;R03AC02;;;• salbutamol ¦ 5 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
101011;salbutamol 500 mcg/mL inyectable;;Vigente;Insensible;Manual;;;320116008;salbutamol, 5 mg/50 ml, inyectable;;"• 5924232 - ARSENAL• 7066492 - Petitorio mínimo";4589063;válido como MC prescribible;5667843;salbutamol;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765871;mililitro;0;;;4580848;R03CC02;;;• salbutamol ¦ 500 mcg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
