CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT ID;SCT TERMINO;DCI DID;DCI TERMINO;SINONIMO;GRUPOS_JERARQUICOS;SUSTANCIAS
5504605;metformina + sitagliptina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5170591 ¦ sitagliptina ¦ 2 ¦ Vigente
• 5199335 ¦ metformina ¦ 1 ¦ Vigente"
5504629;metformina + vildagliptina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5203200 ¦ vildagliptina ¦ 2 ¦ Vigente
• 5199335 ¦ metformina ¦ 1 ¦ Vigente"
5504632;metildopa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5355300 ¦ metildopa ¦ 1 ¦ Vigente
5504645;metilfenidato;;Vigente;Insensible;Autogenerado;Si;;18548003;metilfenidato;;;;;• 5355301 ¦ metilfenidato ¦ 1 ¦ Vigente
7394883;metilprednisolona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7394878 ¦ metilprednisolona ¦ 1 ¦ Vigente
7246326;metilprednisolona acetato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7246318 ¦ metilprednisolona acetato ¦ 1 ¦ Vigente
5533586;metilsulfato de neostigmina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401857 ¦ metilsulfato de neostigmina ¦ 1 ¦ Vigente
5504769;metoclopramida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199432 ¦ metoclopramida ¦ 1 ¦ Vigente
5504788;metolazona;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4934950 ¦ metolazona ¦ 1 ¦ Vigente
5504790;metoprolol;;Vigente;Insensible;Autogenerado;Si;;7092007;metoprolol;;;;;• 4934972 ¦ metoprolol ¦ 1 ¦ Vigente
5504815;metotrexato;;Vigente;Insensible;Autogenerado;Si;;68887009;metotrexato;;;;;• 5152627 ¦ metotrexato ¦ 1 ¦ Vigente
7361696;metoxipolietilenglicol epoetina beta;;Vigente;Insensible;Autogenerado;Si;;426360006;metoxipolietilenglicol-epoetina beta;;;;;• 6401821 ¦ metoxipolietilenglicol epoetina beta ¦ 1 ¦ Vigente
5504840;metronidazol;;Vigente;Insensible;Autogenerado;Si;;1222004;metronidazol;;;;• 7436222 - Antibiótico;• 5152628 ¦ metronidazol ¦ 1 ¦ Vigente
5504870;metronidazol + nistatina;;Vigente;Insensible;Autogenerado;Si;;12096000;nistatina;;;;• 7436222 - Antibiótico;"• 5152647 ¦ nistatina ¦ 2 ¦ Vigente
• 5152628 ¦ metronidazol ¦ 1 ¦ Vigente"
5504888;mianserina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4934974 ¦ mianserina ¦ 1 ¦ Vigente
5504908;micofenolato mofetilo;;Vigente;Insensible;Autogenerado;Si;;109131004;micofenolato mofetilo;;;;;• 5152634 ¦ micofenolato mofetilo ¦ 1 ¦ Vigente
5504928;miconazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153747 ¦ miconazol ¦ 1 ¦ Vigente
5504990;miconazol + tinidazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5205245 ¦ tinidazol ¦ 2 ¦ Vigente
• 5153747 ¦ miconazol ¦ 1 ¦ Vigente"
7489811;miconazol + tinidazol y miconazol + tinidazol;;Vigente;Insensible;Manual;Si;Si;;;;;;;"• 5153747 ¦ miconazol ¦ 1 ¦ Vigente
• 5205245 ¦ tinidazol ¦ 2 ¦ Vigente"
5505048;midazolam;;Vigente;Insensible;Autogenerado;;;26800000;midazolam;;;;;• 5153845 ¦ midazolam ¦ 1 ¦ Vigente
5505076;midodrina;;Vigente;Insensible;Autogenerado;;;108539003;midodrina;;;;;• 4934978 ¦ midodrina ¦ 1 ¦ Vigente
5505091;miglustat;;Vigente;Insensible;Autogenerado;;;;;;;;;• 4935030 ¦ miglustat ¦ 1 ¦ Vigente
5505095;milnaciprán;;Vigente;Insensible;Autogenerado;;;;;;;;;• 4935052 ¦ milnaciprán ¦ 1 ¦ Vigente
5505116;milrinona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 4935058 ¦ milrinona ¦ 1 ¦ Vigente
5505145;minociclina;;Vigente;Insensible;Autogenerado;;;13512003;minociclina;;;;• 7436222 - Antibiótico;• 5153849 ¦ minociclina ¦ 1 ¦ Vigente
5505147;minoxidil;;Vigente;Insensible;Autogenerado;;;49577002;minoxidil;;;;;• 5153749 ¦ minoxidil ¦ 1 ¦ Vigente
5505148;mirtazapina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 4935063 ¦ mirtazapina ¦ 1 ¦ Vigente
5505175;misoprostol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153868 ¦ misoprostol ¦ 1 ¦ Vigente
5505187;mitomicina;;Vigente;Insensible;Autogenerado;;;59240002;mitomicina;;;;• 7436222 - Antibiótico;• 4935077 ¦ mitomicina ¦ 1 ¦ Vigente
7253975;mitotano;;Vigente;Insensible;Autogenerado;;;404865004;mitotano;;;;;• 7253974 ¦ mitotano ¦ 1 ¦ Vigente
5505217;mitoxantrona;;Vigente;Insensible;Autogenerado;;;108791001;mitoxantrona;;;;;• 5107811 ¦ mitoxantrona ¦ 1 ¦ Vigente
5505240;mivacurio;;Vigente;Insensible;Manual;;;108446009;mivacurio;;;;;• 5201645 ¦ mivacurio ¦ 1 ¦ Vigente
5505286;moclobemida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5107839 ¦ moclobemida ¦ 1 ¦ Vigente
5505297;modafinilo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153756 ¦ modafinilo ¦ 1 ¦ Vigente
5505300;mometasona;;Vigente;Insensible;Autogenerado;;;75203002;mometasona;;;;;• 6401838 ¦ mometasona ¦ 1 ¦ Vigente
5533267;montelukast;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153774 ¦ montelukast ¦ 1 ¦ Vigente
5533270;morfina;;Vigente;Insensible;Autogenerado;;;73572009;morfina;;;;;• 5153775 ¦ morfina ¦ 1 ¦ Vigente
5533272;moxifloxacino;;Vigente;Insensible;Autogenerado;;;371296007;moxifloxacino;;;;• 7436222 - Antibiótico;• 5153777 ¦ moxifloxacino ¦ 1 ¦ Vigente
5533310;mupirocina;;Vigente;Insensible;Autogenerado;;;71453003;mupirocina;;;;• 7436222 - Antibiótico;• 5152644 ¦ mupirocina ¦ 1 ¦ Vigente
5533330;nafazolina;;Vigente;Insensible;Autogenerado;;;6232005;nafazolina;;;;• 7552959 - Observatorio de precios;• 5153785 ¦ nafazolina ¦ 1 ¦ Vigente
5533359;naloxona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5108064 ¦ naloxona ¦ 1 ¦ Vigente
5533370;naltrexona;;Vigente;Insensible;Autogenerado;;;87617007;naltrexona;;;;;• 5153792 ¦ naltrexona ¦ 1 ¦ Vigente
5533372;nandrolona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153870 ¦ nandrolona ¦ 1 ¦ Vigente
5533396;naproxeno;;Vigente;Insensible;Autogenerado;;;11847009;naproxeno;;;;;• 5153884 ¦ naproxeno ¦ 1 ¦ Vigente
5533466;naratriptán;;Vigente;Insensible;Autogenerado;;;108408002;naratriptán;;;;;• 5109059 ¦ naratriptán ¦ 1 ¦ Vigente
5533484;natalizumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5109144 ¦ natalizumab ¦ 1 ¦ Vigente
5533485;nateglinida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5109164 ¦ nateglinida ¦ 1 ¦ Vigente
5533503;nebivolol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5109196 ¦ nebivolol ¦ 1 ¦ Vigente
5533512;neomicina;;Vigente;Insensible;Autogenerado;;;73093001;neomicina;;;;• 7436222 - Antibiótico;• 5153794 ¦ neomicina ¦ 1 ¦ Vigente
5533649;nepafenaco;;Vigente;Insensible;Autogenerado;;;419829002;nepafenac;;;;;• 5109501 ¦ nepafenaco ¦ 1 ¦ Vigente
5533672;nevirapina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5109526 ¦ nevirapina ¦ 1 ¦ Vigente
5533719;nicergolina;;Vigente;Insensible;Autogenerado;;;703417007;nicergolina;;;;;• 5109672 ¦ nicergolina ¦ 1 ¦ Vigente
7494765;nicotina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401860 ¦ nicotina ¦ 1 ¦ Vigente
5533781;nifedipino;;Vigente;Insensible;Autogenerado;;;85272000;nifedipino;;;;;• 5153803 ¦ nifedipino ¦ 1 ¦ Vigente
5533787;nifurtimox;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5109951 ¦ nifurtimox ¦ 1 ¦ Vigente
5533797;nilotinib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5109978 ¦ nilotinib ¦ 1 ¦ Vigente
5533825;nimesulida;;Vigente;Insensible;Autogenerado;;;703480002;nimesulida;;;;;• 5110054 ¦ nimesulida ¦ 1 ¦ Vigente
5533827;nimodipino;;Vigente;Insensible;Autogenerado;;;87285001;nimodipino;;;;;• 5153804 ¦ nimodipino ¦ 1 ¦ Vigente
7738070;niquetamida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401861 ¦ niquetamida ¦ 1 ¦ Vigente
5533829;nistatina;;Vigente;Insensible;Autogenerado;;;12096000;nistatina;;;;• 7436222 - Antibiótico;• 5152647 ¦ nistatina ¦ 1 ¦ Vigente
5533835;nitrato de plata;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5152600 ¦ nitrato de plata ¦ 1 ¦ Vigente
5533842;nitrendipino;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153807 ¦ nitrendipino ¦ 1 ¦ Vigente
5534936;nitrofurantoína;;Vigente;Insensible;Autogenerado;;;85343003;nitrofurantoína;;;;• 7436222 - Antibiótico;• 5152648 ¦ nitrofurantoína ¦ 1 ¦ Vigente
7422596;nitrofurazona;;Vigente;Insensible;Autogenerado;;;332799007;nitrofurazona;;;;;• 6401865 ¦ nitrofurazona ¦ 1 ¦ Vigente
5534945;nitroglicerina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153818 ¦ nitroglicerina ¦ 1 ¦ Vigente
5535007;nitroprusiato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153820 ¦ nitroprusiato ¦ 1 ¦ Vigente
7290115;nivolumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7290114 ¦ nivolumab ¦ 1 ¦ Vigente
5535031;nomegestrol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153879 ¦ nomegestrol ¦ 1 ¦ Vigente
5668216;norepinefrina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5110198 ¦ norepinefrina ¦ 1 ¦ Vigente
5535033;norfloxacino;;Vigente;Insensible;Autogenerado;;;49485009;norfloxacino, 400 mg, comprimido;;;;• 7436222 - Antibiótico;• 5153821 ¦ norfloxacino ¦ 1 ¦ Vigente
6668775;noscapina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5112882 ¦ noscapina ¦ 1 ¦ Vigente
5535037;obidoxima;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201660 ¦ obidoxima ¦ 1 ¦ Vigente
7289725;obinutuzumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7289723 ¦ obinutuzumab ¦ 1 ¦ Vigente
5535051;octreotida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5112973 ¦ octreotida ¦ 1 ¦ Vigente
5535064;ofloxacino;;Vigente;Insensible;Autogenerado;;;96086002;ofloxacino;;;;• 7436222 - Antibiótico;• 5153823 ¦ ofloxacino ¦ 1 ¦ Vigente
5535086;olanzapina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153830 ¦ olanzapina ¦ 1 ¦ Vigente
5535092;olmesartán;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153855 ¦ olmesartán ¦ 1 ¦ Vigente
5535099;olopatadina;;Vigente;Insensible;Autogenerado;;;108845001;olopatadina;;;;• 7552959 - Observatorio de precios;• 5112987 ¦ olopatadina ¦ 1 ¦ Vigente
5535121;omalizumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5112990 ¦ omalizumab ¦ 1 ¦ Vigente
5535133;omeprazol;;Vigente;Insensible;Autogenerado;;;25673006;omeprazol;;;;;• 5153834 ¦ omeprazol ¦ 1 ¦ Vigente
5535158;onabotulinumtoxin A;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5152607 ¦ onabotulinumtoxin A ¦ 1 ¦ Vigente
5535166;ondansetrón;;Vigente;Insensible;Autogenerado;;;108418007;ondansetrón;;;;;• 5152652 ¦ ondansetrón ¦ 1 ¦ Vigente
5535168;orlistat;;Vigente;Insensible;Autogenerado;;;116093009;orlistat;;;;;• 5113118 ¦ orlistat ¦ 1 ¦ Vigente
5535201;oseltamivir;;Vigente;Insensible;Autogenerado;;;386142008;oseltamivir;;;;;• 5153839 ¦ oseltamivir ¦ 1 ¦ Vigente
6573196;otilonio bromuro;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401911 ¦ otilonio bromuro ¦ 1 ¦ Vigente
5535216;oxaliplatino;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5113119 ¦ oxaliplatino ¦ 1 ¦ Vigente
5535253;oxcarbazepina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5113182 ¦ oxcarbazepina ¦ 1 ¦ Vigente
5535272;oxibutinina;;Vigente;Insensible;Autogenerado;;;35768004;oxibutinina;;;;;• 5152655 ¦ oxibutinina ¦ 1 ¦ Vigente
5535275;oxicodona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5152660 ¦ oxicodona ¦ 1 ¦ Vigente
7392111;óxido amarillo de mercurio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7392107 ¦ óxido amarillo de mercurio ¦ 1 ¦ Vigente
5535277;oximetazolina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5158970 ¦ oximetazolina ¦ 1 ¦ Vigente
5535288;oxitocina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5158987 ¦ oxitocina ¦ 1 ¦ Vigente
6646090;oxolamina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401916 ¦ oxolamina ¦ 1 ¦ Vigente
5535307;paclitaxel;;Vigente;Insensible;Autogenerado;;;67735003;paclitaxel;;;;;• 5159013 ¦ paclitaxel ¦ 1 ¦ Vigente
7236465;paclitaxel unido a albúmina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7236449 ¦ paclitaxel unido a albúmina ¦ 1 ¦ Vigente
6802168;palbociclib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6802164 ¦ palbociclib ¦ 1 ¦ Vigente
5535313;palivizumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159016 ¦ palivizumab ¦ 1 ¦ Vigente
5535335;palonosetrón;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159017 ¦ palonosetrón ¦ 1 ¦ Vigente
5535370;pamabrom + paracetamol + pirilamina;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5160091 ¦ pirilamina ¦ 3 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente
• 5159018 ¦ pamabrom ¦ 1 ¦ Vigente"
5535404;pancreatina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159035 ¦ pancreatina ¦ 1 ¦ Vigente
7447789;pancreatina 6 NF + simeticona;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 7447777 ¦ pancreatina 6 NF ¦ 1 ¦ Vigente
• 5170584 ¦ simeticona ¦ 2 ¦ Vigente"
5535419;panitumumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159036 ¦ panitumumab ¦ 1 ¦ Vigente
5535455;pantoprazol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166985 ¦ pantoprazol ¦ 1 ¦ Vigente
5535457;papaína;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159048 ¦ papaína ¦ 1 ¦ Vigente
5535473;papaverina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5167052 ¦ papaverina ¦ 1 ¦ Vigente
5535510;paracetamol;;Vigente;Insensible;Autogenerado;;;;;;;;• 7552959 - Observatorio de precios;• 5166991 ¦ paracetamol ¦ 1 ¦ Vigente
7720032;paracetamol + pseudoefedrina clorhidrato y clorfenamina + paracetamol + pseudoefedrina clorhidrato;;Vigente;Insensible;Manual;;;;;;;;;"• 5975242 ¦ pseudoefedrina clorhidrato ¦ 3 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente
• 5199623 ¦ clorfenamina ¦ 1 ¦ Vigente"
7720025;paracetamol + pseudoefedrina sulfato y clorfenamina + paracetamol + pseudoefedrina sulfato;;Vigente;Insensible;Manual;;;;;;;;;"• 5167561 ¦ pseudoefedrina sulfato ¦ 3 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente
• 5199623 ¦ clorfenamina ¦ 1 ¦ Vigente"
5535512;paracetamol + tramadol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5205298 ¦ tramadol ¦ 2 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 1 ¦ Vigente"
5535515;parecoxib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159124 ¦ parecoxib ¦ 1 ¦ Vigente
7028626;pargeverina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7028615 ¦ pargeverina ¦ 1 ¦ Vigente
5535545;paricalcitol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159145 ¦ paricalcitol ¦ 1 ¦ Vigente
5535575;paroxetina;;Vigente;Insensible;Autogenerado;;;321963000;paroxetina;;;;• 7552959 - Observatorio de precios;• 5167571 ¦ paroxetina ¦ 1 ¦ Vigente
5536032;pazopanib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159183 ¦ pazopanib ¦ 1 ¦ Vigente
7292699;pegaspargasa;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7292681 ¦ pegaspargasa ¦ 1 ¦ Vigente
5536056;pegfilgrastim;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159186 ¦ pegfilgrastim ¦ 1 ¦ Vigente
7394976;peginterferón alfa 2a;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401953 ¦ peginterferón alfa 2a ¦ 1 ¦ Vigente
7278517;peginterferón alfa 2b;;Vigente;Insensible;Autogenerado;;;129477009;peginterferón alfa-2b;;;;;• 6401954 ¦ peginterferón alfa 2b ¦ 1 ¦ Vigente
7472662;pelargonium sidoides extracto estandarizado;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401957 ¦ pelargonium sidoides extracto estandarizado ¦ 1 ¦ Vigente
7222231;pembrolizumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7222224 ¦ pembrolizumab ¦ 1 ¦ Vigente
5536088;pemetrexed;;Vigente;Insensible;Autogenerado;;;411089001;pemetrexed;;;;;• 5167376 ¦ pemetrexed ¦ 1 ¦ Vigente
5536091;penicilamina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5167572 ¦ penicilamina ¦ 1 ¦ Vigente
5536101;pentoxifilina;;Vigente;Insensible;Autogenerado;;;91376007;pentoxifilina;;;;;• 5167377 ¦ pentoxifilina ¦ 1 ¦ Vigente
5536143;perindopril;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159213 ¦ perindopril ¦ 1 ¦ Vigente
7114823;permetrina;;Vigente;Insensible;Manual;;;;;;;;;• 5167003 ¦ permetrina ¦ 1 ¦ Vigente
5536174;peróxido de benzoílo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5167437 ¦ peróxido de benzoílo ¦ 1 ¦ Vigente
7223435;pertuzumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401964 ¦ pertuzumab ¦ 1 ¦ Vigente
5504065;petidina;;Vigente;Insensible;Autogenerado;;;54544005;petidina;;;;;• 5159240 ¦ petidina ¦ 1 ¦ Vigente
7614836;petrolato blanco + vaselina;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5202944 ¦ vaselina ¦ 2 ¦ Vigente
• 5159242 ¦ petrolato blanco ¦ 1 ¦ Vigente"
5536830;picosulfato de sodio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159269 ¦ picosulfato de sodio ¦ 1 ¦ Vigente
5536851;pilocarpina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5167438 ¦ pilocarpina ¦ 1 ¦ Vigente
5536853;pimecrolimús;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159308 ¦ pimecrolimús ¦ 1 ¦ Vigente
5536872;pimozida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159314 ¦ pimozida ¦ 1 ¦ Vigente
5536905;pioglitazona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159315 ¦ pioglitazona ¦ 1 ¦ Vigente
5668188;piperacilina - tazobactam;;Vigente;Insensible;Manual;;;346628003;piperacilina+tazobactam;;;;• 7436222 - Antibiótico;"• 5201654 ¦ tazobactam ¦ 2 ¦ Vigente
• 5159358 ¦ piperacilina ¦ 1 ¦ Vigente"
7403017;pipetanato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7402955 ¦ pipetanato ¦ 1 ¦ Vigente
5537119;pipotiazina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5159362 ¦ pipotiazina ¦ 1 ¦ Vigente
5537186;piracetam;;Vigente;Insensible;Autogenerado;;;322998004;piracetam;;;;;• 5160077 ¦ piracetam ¦ 1 ¦ Vigente
7341662;pirazinamida;;Vigente;Insensible;Autogenerado;;;13592004;pirazinamida;;;;;• 7341655 ¦ pirazinamida ¦ 1 ¦ Vigente
7569967;pirfenidona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7569961 ¦ pirfenidona ¦ 1 ¦ Vigente
6799233;piridoxina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166963 ¦ piridoxina ¦ 1 ¦ Vigente
5537245;pirimetamina;;Vigente;Insensible;Autogenerado;;;59589008;pirimetamina;;;;;• 5167450 ¦ pirimetamina ¦ 1 ¦ Vigente
5537256;piroxicam;;Vigente;Insensible;Autogenerado;;;27754002;piroxicam;;;;;• 5167655 ¦ piroxicam ¦ 1 ¦ Vigente
6611324;pitavastatina;;Vigente;Insensible;Autogenerado;;;443585001;pitavastatina;;;;;• 6402001 ¦ pitavastatina ¦ 1 ¦ Vigente
7473924;plantago ovata extracto;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402008 ¦ plantago ovata extracto ¦ 1 ¦ Vigente
7254475;plerixafor;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7254474 ¦ plerixafor ¦ 1 ¦ Vigente
5537306;polietilenglicol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5160186 ¦ polietilenglicol ¦ 1 ¦ Vigente
5537323;polietilenglicol + propilenglicol;;Vigente;Insensible;Autogenerado;;;;;;;;• 7552959 - Observatorio de precios;"• 5166819 ¦ propilenglicol ¦ 2 ¦ Vigente
• 5160186 ¦ polietilenglicol ¦ 1 ¦ Vigente"
5537367;poligelina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5160191 ¦ poligelina ¦ 1 ¦ Vigente
5672592;polimaltosa férrica;;Vigente;Sensible;Autogenerado;;;;;;;;;• 5162564 ¦ polimaltosa férrica ¦ 1 ¦ Vigente
7223320;pomalidomida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7223316 ¦ pomalidomida ¦ 1 ¦ Vigente
5537484;posaconazol;;Vigente;Insensible;Autogenerado;;;420282006;posaconazol;;;;;• 5166672 ¦ posaconazol ¦ 1 ¦ Vigente
5537485;povidona yodada;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166686 ¦ povidona yodada ¦ 1 ¦ Vigente
7246214;pralatrexato;;Vigente;Insensible;Autogenerado;;;429320009;pralatrexato;;;;;• 7246202 ¦ pralatrexato ¦ 1 ¦ Vigente
5667633;pramipexol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166687 ¦ pramipexol ¦ 1 ¦ Vigente
5667637;prasugrel;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166735 ¦ prasugrel ¦ 1 ¦ Vigente
5667649;prednisolona acetato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166752 ¦ prednisolona acetato ¦ 1 ¦ Vigente
5667663;prednisona;;Vigente;Insensible;Autogenerado;;;10312003;prednisona;;;;;• 5167500 ¦ prednisona ¦ 1 ¦ Vigente
5667669;pregabalina;;Vigente;Insensible;Autogenerado;;;415159003;pregabalina;;;;• 7552959 - Observatorio de precios;• 5167521 ¦ pregabalina ¦ 1 ¦ Vigente
5667675;primidona;;Vigente;Insensible;Autogenerado;;;47120002;primidona;;;;;• 5167581 ¦ primidona ¦ 1 ¦ Vigente
5667682;progesterona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5167632 ¦ progesterona ¦ 1 ¦ Vigente
6894276;promestrieno;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6894267 ¦ promestrieno ¦ 1 ¦ Vigente
5667683;promolato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166805 ¦ promolato ¦ 1 ¦ Vigente
5667687;propafenona;;Vigente;Insensible;Autogenerado;;;96300001;propafenona;;;;;• 5166808 ¦ propafenona ¦ 1 ¦ Vigente
5667699;proparacaína;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5166811 ¦ proparacaína ¦ 1 ¦ Vigente
5667700;propericiazina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166813 ¦ propericiazina ¦ 1 ¦ Vigente
6347457;propilenglicol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166819 ¦ propilenglicol ¦ 1 ¦ Vigente
5667704;propiltiouracilo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5167595 ¦ propiltiouracilo ¦ 1 ¦ Vigente
5667705;propofol;;Vigente;Insensible;Autogenerado;;;74674007;propofol;;;;;• 5166894 ¦ propofol ¦ 1 ¦ Vigente
5667718;propranolol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5167624 ¦ propranolol ¦ 1 ¦ Vigente
5667729;protamina sulfato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170783 ¦ protamina sulfato ¦ 1 ¦ Vigente
5410364;proteinsuccinilato férrico;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5162569 ¦ proteinsuccinilato férrico ¦ 1 ¦ Vigente
6611315;prucaloprida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402088 ¦ prucaloprida ¦ 1 ¦ Vigente
7615214;pseudoefedrina clorhidrato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5975242 ¦ pseudoefedrina clorhidrato ¦ 1 ¦ Vigente
7486949;quassia amara extracto estandarizado;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7486947 ¦ quassia amara extracto estandarizado ¦ 1 ¦ Vigente
5667733;quetiapina;;Vigente;Insensible;Autogenerado;;;108443001;quetiapina;;;;• 7552959 - Observatorio de precios;• 5167568 ¦ quetiapina ¦ 1 ¦ Vigente
5667735;quinapril;;Vigente;Insensible;Autogenerado;;;108578004;quinapril;;;;;• 5167681 ¦ quinapril ¦ 1 ¦ Vigente
5667739;rabeprazol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5166950 ¦ rabeprazol ¦ 1 ¦ Vigente
5667742;racecadotrilo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170057 ¦ racecadotrilo ¦ 1 ¦ Vigente
