CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO;LABORATORIO_FK;LABORATORIO_DESC;FORM_FARM_EXT_FK;FORM_FARM_EXT_DESC;SABOR_FK;SABOR_DESC;FAMILIA_PRODUCTO_FK;FAMILIA_PRODUCTO_DESC;COMERCIALIZADO_CHILE_FK;COMERCIALIZADO_CHILE_DESC;PRODUCTO_ISP;BIOEQUIVALENTES
7211252;pramipexol diclorhidrato 1,5 mg comprimido de liberación prolongada (Euromed);;Vigente;Sensible;Manual;;;;;;;• pramipexol 1,5 mg comprimido liberación modificada;6405935;Laboratorios Euromed Chile S.A.;5723426;comprimido de liberación prolongada;;;6557685;pramipexol diclorhidrato;4567040;Si;• F-22624/16 - PRAMIPEXOL DICLORHIDRATO COMPRIMIDOS DE LIBERACIÓN PROLONGADA 1,5 mg;
7211284;pramipexol diclorhidrato 3 mg comprimido de liberación prolongada (Euromed);;Vigente;Sensible;Manual;;;;;;;• pramipexol 3 mg comprimido liberación modificada;6405935;Laboratorios Euromed Chile S.A.;5723426;comprimido de liberación prolongada;;;7709144;pramipexol diclorhidrato;4567040;Si;• F-22532/16 - DICLORHIDRATO DE PRAMIPEXOL COMPRIMIDOS DE LIBERACIÓN PROLONGADA 3 mg;
7385837;pravalip comprimido recubierto (Raffo);;Vigente;Sensible;Manual;;;;;;;• rosuvastatina 10 mg comprimido;5788001;Laboratorios Raffo S.A.;5733746;comprimido recubierto;;;7385818;pravalip;4567040;Si;• F-18873/11 - PRAVALIP COMPRIMIDOS RECUBIERTOS 10 mg;
5987960;prayanol cápsula (Sanitas);;Vigente;Sensible;Manual;;;;;;;• amantadina 100 mg cápsula;5790387;Instituto Sanitas S.A.;5722208;cápsula;;;6651824;prayanol;4567040;Si;• F-1263/13 - PRAYANOL CÁPSULAS 100 mg;
6572729;prebb 1000 mg comprimido recubierto (Synthon);;Vigente;Sensible;Manual;;;;;;;• levetiracetam 1000 mg comprimido;5970343;Synthon Chile Ltda.;5733746;comprimido recubierto;;;6572705;prebb;4567040;Si;"• F-21228/14 - PREBB COMPRIMIDOS RECUBIERTOS 1000 mg• F-19377/12 - PREBB COMPRIMIDOS RECUBIERTOS 1000 mg";
6572719;prebb 500 mg comprimido recubierto (Synthon);;Vigente;Sensible;Manual;;;;;;;• levetiracetam 500 mg comprimido;5970343;Synthon Chile Ltda.;5733746;comprimido recubierto;;;6572705;prebb;4567040;Si;"• F-21229/14 - PREBB COMPRIMIDOS RECUBIERTOS 500 mg• F-19378/12 - PREBB COMPRIMIDOS RECUBIERTOS 500 mg";
5988254;prebictal 150 mg cápsula (Tecnofarma);;Vigente;Sensible;Manual;;;;;;;• pregabalina 150 mg cápsula;5790459;Tecnofarma S.A.;5722208;cápsula;;;7339569;prebictal;4567040;Si;• F-17309/13 - PREBICTAL CÁPSULAS 150 mg;
7339582;prebictal 75 mg cápsula (Tecnofarma);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg cápsula;5790459;Tecnofarma S.A.;5722208;cápsula;;;7339569;prebictal;4567040;Si;• F-17308/13 - PREBICTAL CÁPSULAS 75 mg;
5859952;precedex 200 mcg/2 mL solución inyectable (Hospira);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• dexmedetomidina 200 mcg/2 mL (100 mcg/mL) inyectable;6929677;Hospira División (Pfizer);5766174;solución inyectable;;;6929650;precedex;4567040;Si;"• F-21724/15 - PRECEDEX SOLUCIÓN INYECTABLE 200 mcg/2 mL (DEXMEDETOMIDINA)• F-7209/15 - PRECEDEX SOLUCIÓN INYECTABLE 100 mcg/mL• F-19769/13 - EUSEDEX SOLUCIÓN INYECTABLE 100 mcg/mL";
7409767;precedex 200 mcg/50 mL solución inyectable (Hospira);;Vigente;Sensible;Manual;;;;;;;• dexmedetomidina 200 mcg/50 mL (4 mcg/mL) inyectable;6929677;Hospira División (Pfizer);5766174;solución inyectable;;;6929650;precedex;4567040;Si;• F-21630/15 - PRECEDEX SOLUCIÓN INYECTABLE 200 mcg/50 mL (DEXMEDETOMIDINA);
6929696;precedex 400 mcg/100 mL solución inyectable (Hospira);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• dexmedetomidina 400 mcg/100 mL (4 mcg/mL) inyectable;6929677;Hospira División (Pfizer);5766174;solución inyectable;;;6929650;precedex;4567040;Si;• F-21195/14 - PRECEDEX SOLUCIÓN INYECTABLE 400 mcg/100mL;
7409771;precedex 80 mcg/20 mL solución inyectable (Hospira);;Vigente;Sensible;Manual;;;;;;;• dexmedetomidina 80 mcg/20 mL (4 mcg/mL) inyectable;6929677;Hospira División (Pfizer);5766174;solución inyectable;;;6929650;precedex;4567040;Si;• F-22307/15 - PRECEDEX SOLUCIÓN INYECTABLE 80 mcg/20 mL (DEXMEDETOMIDINA);
7353787;precenid comprimido recubierto (Mintlab);;Vigente;Sensible;Manual;;;;;;;• clormezanona 100 mg + ibuprofeno 200 mg + metamizol sódico 300 mg comprimido;5781942;Mintlab Co. S.A.;5733746;comprimido recubierto;;;7353703;precenid;4567040;Si;• F-14032/14 - PRECENID COMPRIMIDOS RECUBIERTOS;
6652051;preclar 250 mg/5 mL polvo para suspensión oral con solvente (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• claritromicina 250 mg/5 mL polvo para preparado oral;5879043;Laboratorio Chile S.A.;5768703;polvo para suspensión oral con solvente;;;5698488;preclar;4567040;Si;• F-12707/12 - PRECLAR POLVO PARA SUSPENSIÓN ORAL 250 mg/5 mL;
3794752;preclar 500 mg comprimido recubierto (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• claritromicina 500 mg comprimido;5879043;Laboratorio Chile S.A.;5733746;comprimido recubierto;;;5698488;preclar;4567040;Si;• F-8483/11 - PRECLAR COMPRIMIDOS RECUBIERTOS 500 mg;
97985;pred forte suspensión oftálmica (Allergan);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• prednisolona acetato 1% (10 mg/mL) colirio;5766506;Laboratorios Allergan Ltda.;5767479;suspensión oftálmica;;;6652308;pred forte;4567040;Si;• F-8553/11 - PRED FORTE SUSPENSIÓN OFTÁLMICA 1%;
7109297;prednisolona acetato 0,12% suspensión oftálmica (Sanitas);;Vigente;Sensible;Manual;;;;;;;• prednisolona acetato 0,12% (1,2 mg/mL) colirio;5790387;Instituto Sanitas S.A.;5767479;suspensión oftálmica;;;7109288;prednisolona acetato;4567040;Si;• F-9027/11 - PREDNISOLONA ACETATO 0,12% SUSPENSIÓN OFTÁLMICA;
7109328;prednisolona acetato 1% suspensión oftálmica (Pharmatech);;Vigente;Sensible;Manual;;;;;;;• prednisolona acetato 1% (10 mg/mL) colirio;5782704;Pharmatech Chile S.A.;5767479;suspensión oftálmica;;;7109288;prednisolona acetato;4567040;Si;• F-22198/15 - PREDNISOLONA ACETATO SUSPENSIÓN OFTÁMICA 1%;
6544491;prednisona 20 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• prednisona 20 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6544480;prednisona;4567040;Si;• F-15757/11 - PREDNISONA COMPRIMIDOS 20 mg;
7164634;prednisona 20 mg comprimido (Pasteur);;Vigente;Sensible;Manual;;;;;;;• prednisona 20 mg comprimido;5768935;Laboratorios Pasteur Ltda.;5723406;comprimido;;;6544480;prednisona;4567040;Si;• F-13016/13 - PREDNISONA COMPRIMIDOS 20 mg;
7164645;prednisona 20 mg comprimido recubierto (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• prednisona 20 mg comprimido;5879043;Laboratorio Chile S.A.;5733746;comprimido recubierto;;;6544480;prednisona;4567040;Si;• F-14411/14 - PREDNISONA COMPRIMIDOS RECUBIERTOS 20 mg;
7100362;prednisona 5 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• prednisona 5 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6544480;prednisona;4567040;Si;• F-11350/06 - PREDNISONA COMPRIMIDOS 5 mg;
177652;prednisona 5 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;• 5924232 - ARSENAL;• prednisona 5 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6544480;prednisona;4567040;Si;• F-1400/13 - PREDNISONA COMPRIMIDOS 5 mg;
6659599;prednisona 5 mg comprimido (Mintlab);;Vigente;Sensible;Manual;;;;;;;• prednisona 5 mg comprimido;5781942;Mintlab Co. S.A.;5723406;comprimido;;;6544480;prednisona;4567040;Si;• F-3376/15 - PREDNISONA COMPRIMIDOS 5 mg;
2018389;prednisona 5 mg comprimido (Pasteur);;Vigente;Sensible;Manual;;;;;;;• prednisona 5 mg comprimido;5768935;Laboratorios Pasteur Ltda.;5723406;comprimido;;;6544480;prednisona;4567040;Si;"• F-11350/06 - PREDNISONA COMPRIMIDOS 5 mg• F-15925/12 - PREDNISONA COMPRIMIDOS 5 mg";
6514225;predsolets forte suspensión oftálmica (S.M.B. Farma);;Vigente;Sensible;Manual;;;;;;;• prednisolona acetato 1% (10 mg/mL) colirio;5790382;Laboratorios S.M.B. Farma S.A.;5767479;suspensión oftálmica;;;6514206;predsolets forte;4567040;Si;"• F-10248/11 - PREDSOLETS FORTE SUSPENSIÓN OFTÁLMICA 1%• F-22874/16 - PREDSOLETS FORTE SUSPENSIÓN OFTÁLMICA 1% (Prednisolona acetato)• F-10248/16 - PREDSOLETS FORTE SUSPENSIÓN OFTÁLMICA 1%";
6514252;predsolets forte ungüento oftálmico (S.M.B. Farma);;Vigente;Sensible;Manual;;;;;;;• prednisolona acetato 1% (10 mg/mL) ungüento oftálmico;5790382;Laboratorios S.M.B. Farma S.A.;5767626;ungüento oftálmico;;;6514206;predsolets forte;4567040;Si;• F-10249/11 - PREDSOLETS FORTE UNGÜENTO OFTÁLMICO 1%;
6514150;predsolets suspensión oftálmica (S.M.B. Farma);;Vigente;Sensible;Manual;;;;;;;• prednisolona acetato 0,12% (1,2 mg/mL) colirio;5790382;Laboratorios S.M.B. Farma S.A.;5767479;suspensión oftálmica;;;6514085;predsolets;4567040;Si;"• F-10251/11 - PREDSOLETS UNGÜENTO OFTÁLMICO 0,12%• F-10250/16 - PREDSOLETS SUSPENSIÓN OFTÁLMICA 0,12%";
6514198;predsolets ungüento oftálmico (S.M.B. Farma);;Vigente;Sensible;Manual;;;;;;;• prednisolona acetato 0,12% (1,2 mg/g) ungüento oftálmico;5790382;Laboratorios S.M.B. Farma S.A.;5767626;ungüento oftálmico;;;6514085;predsolets;4567040;Si;"• F-10249/11 - PREDSOLETS FORTE UNGÜENTO OFTÁLMICO 1%• F-10251/11 - PREDSOLETS UNGÜENTO OFTÁLMICO 0,12%";
6652352;predual comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• pamabrom 25 mg + paracetamol 500 mg + pirilamina 15 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;5698493;predual;4567040;Si;"• F-5823/10 - PREDUAL COMPRIMIDOS• F-5823/15 - PREDUAL COMPRIMIDOS";
7410571;prefaxil 150 mg cápsula (Royal Pharma);;Vigente;Sensible;Manual;;;;;;;• pregabalina 150 mg cápsula;5790371;Royal Pharma S.A.;5722208;cápsula;;;7410552;prefaxil;4567040;Si;• F-15906/12 - PREFAXIL CÁPSULAS 150 mg;
7410562;prefaxil 75 mg cápsula (Royal Pharma);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg cápsula;5790371;Royal Pharma S.A.;5722208;cápsula;;;7410552;prefaxil;4567040;Si;"• F-15905/12 - PREFAXIL CÁPSULAS 75 mg• F-16886/13 - PREFAXIL CÁPSULAS 75 mg";
7164192;pregabax 75 mg cápsula (Gador);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg cápsula;5772342;Gador Ltda.;5722208;cápsula;;;7164189;pregabax;4567040;Si;• F-18424/15 - PREGABAX 75 CÁPSULAS 75 mg;
7163158;pregalex 150 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• pregabalina 150 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;5698497;pregalex;4567040;Si;"• F-16184/12 - PREGALEX COMPRIMIDOS 150 mg• FX-97/14 - PREGALEX COMPRIMIDOS 150 mg";
119973;pregalex 75 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;5698497;pregalex;4567040;Si;"• FX-105/14 - PREGALEX COMPRIMIDOS 75 mg• F-16183/12 - PREGALEX COMPRIMIDOS 75 mg.";
6569151;pregalin 150 mg comprimido (ITF - Labomed);;Vigente;Sensible;Manual;;;;;;;• pregabalina 150 mg comprimido;5781778;ITF - Labomed Farmacéutica Ltda.;5723406;comprimido;;;6569141;pregalin;4567040;Si;• F-19726/12 - PREGALIN COMPRIMIDOS 150 mg;
6569142;pregalin 75 mg comprimido (ITF - Labomed);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg comprimido;5781778;ITF - Labomed Farmacéutica Ltda.;5723406;comprimido;;;6569141;pregalin;4567040;Si;• F-19725/12 - PREGALIN COMPRIMIDOS 75 mg;
7164389;pregastar 150 mg cápsula (Novartis);;Vigente;Sensible;Manual;;;;;;;• pregabalina 150 mg cápsula;5781988;Novartis Chile S.A.;5722208;cápsula;;;7164377;pregastar;4567040;Si;• F-19711/12 - PREGASTAR CÁPSULAS 150 mg;
7164392;pregastar 300 mg cápsula (Novartis);;Vigente;Sensible;Manual;;;;;;;• pregabalina 300 mg cápsula;5781988;Novartis Chile S.A.;5722208;cápsula;;;7164377;pregastar;4567040;Si;• F-19709/12 - PREGASTAR CÁPSULAS 300 mg;
7459482;pregastar 75 mg cápsula (Novartis);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg cápsula;5781988;Novartis Chile S.A.;5722208;cápsula;;;7164377;pregastar;4567040;Si;• F-19710/12 - PREGASTAR CÁPSULAS 75 mg;
7648854;pregestimil polvo para solución oral (Mead J&C);;Vigente;Sensible;Manual;;;;;;;• nutrición enteral infantil;7648841;Laboratorio Mead Johnson & Company;5733603;polvo para solución oral;;;7648844;pregestimil;4567040;Si;;
7116980;pregnon comprimido recubierto (Famy Care);;Vigente;Sensible;Manual;;;;;;;• levonorgestrel 750 mcg comprimido;7116960;Famy Care Chile Ltda.;5733746;comprimido recubierto;;;7116968;pregnon;4567040;Si;• F-16359/12 - PREGNON COMPRIMIDOS RECUBIERTOS 0,75 mg;
7672255;pregnyl polvo liofilizado para solución inyectable con solvente (MSD);;Vigente;Sensible;Manual;;;;;;;• gonadotrofina coriónica 5000 UI inyectable;5781929;Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc;5768708;polvo liofilizado para solución inyectable con solvente;;;7672239;pregnyl;4567040;Si;;
7163296;pregobin 150 mg cápsula (Drugtech);;Vigente;Sensible;Manual;;;;;;;• pregabalina 150 mg cápsula;5970334;Drugtech División (Recalcine);5722208;cápsula;;;7163235;pregobin;4567040;Si;• F-15322/15 - PREGOBIN CÁPSULAS 150 mg;
7163246;pregobin 25 mg cápsula (Drugtech);;Vigente;Sensible;Manual;;;;;;;• pregabalina 25 mg cápsula;5970334;Drugtech División (Recalcine);5722208;cápsula;;;7163235;pregobin;4567040;Si;• F-21903/15 - PREGOBIN CÁPSULAS 25 mg;
7163250;pregobin 50 mg cápsula (Drugtech);;Vigente;Sensible;Manual;;;;;;;• pregabalina 50 mg cápsula;5970334;Drugtech División (Recalcine);5722208;cápsula;;;7163235;pregobin;4567040;Si;"• F-15321/15 - PREGOBIN CÁPSULAS 75 mg• F-21902/15 - PREGOBIN CÁPSULAS 50 mg";
7163253;pregobin 75 mg cápsula (Drugtech);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg cápsula;5970334;Drugtech División (Recalcine);5722208;cápsula;;;7163235;pregobin;4567040;Si;• F-15321/15 - PREGOBIN CÁPSULAS 75 mg;
7499542;premat cápsula blanda (Synthon);;Vigente;Sensible;Manual;;;;;;;• ácido fólico 1 mg + bis glicinato ferroso 150 mg (hierro 30 mg) cápsula;5970343;Synthon Chile Ltda.;5768570;cápsula blanda;;;7499532;premat;4567040;Si;• F-15369/15 - PREMAT CÁPSULAS BLANDAS;
7195149;prenal comprimido recubierto (Mintlab);;Vigente;Sensible;Manual;;;;;;;• etinilestradiol 30 mcg + gestodeno 75 mcg comprimido;5781942;Mintlab Co. S.A.;5733746;comprimido recubierto;;;7195143;prenal;4567040;Si;• F-20228/13 - PRENAL COMPRIMIDOS RECUBIERTOS;
7609068;prenamin cápsula blanda (Gynopharm);;Vigente;Sensible;Manual;;;;;;;• ácido docosahexaenoico 200 mg cápsula;5772431;Gynopharm División (Recalcine);5768570;cápsula blanda;;;7609062;prenamin;4567040;Si;;
7609101;prenamin natal cápsula blanda y comprimido (Gynopharm);;Vigente;Sensible;Manual;;;;;;;• ácido docosahexaenoico cápsula y multivitamínico + sales minerales comprimido;5772431;Gynopharm División (Recalcine);5723406;comprimido;;;7609103;prenamin natal;4567040;Si;;
6636106;presilam 10 mg comprimido (Pasteur);;Vigente;Sensible;Manual;;;;;;;• amlodipino 10 mg comprimido;5768935;Laboratorios Pasteur Ltda.;5723406;comprimido;;;6636088;presilam;4567040;Si;• F-661/13 - PRESILAM COMPRIMIDOS 10 mg;
6636098;presilam 5 mg comprimido (Pasteur);;Vigente;Sensible;Manual;;;;;;;• amlodipino 5 mg comprimido;5768935;Laboratorios Pasteur Ltda.;5723406;comprimido;;;6636088;presilam;4567040;Si;• F-662/13 - PRESILAM COMPRIMIDOS 5 mg;
6569018;prestat 150 mg comprimido (Bagó);;Vigente;Sensible;Manual;;;;;;;• pregabalina 150 mg comprimido;5771942;Laboratorios Bagó S.A.;5723406;comprimido;;;6569002;prestat;4567040;Si;• F-19906/13 - PRESTAT COMPRIMIDOS 150 mg;
6569011;prestat 75 mg comprimido (Bagó);;Vigente;Sensible;Manual;;;;;;;• pregabalina 75 mg comprimido;5771942;Laboratorios Bagó S.A.;5723406;comprimido;;;6569002;prestat;4567040;Si;• F-19905/13 - PRESTAT COMPRIMIDOS 75 mg;
7427274;presyc crema (Pasteur);;Vigente;Sensible;Manual;;;;;;;• capsaicina 0,025% (0,25 mg/g) crema;5768935;Laboratorios Pasteur Ltda.;5756578;crema;;;7427099;presyc;4567040;Si;• F-11652/11 - PRESYC CREMA 0,025%;
6544499;prevalina 10 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• mianserina 10 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6544494;prevalina;4567040;Si;"• F-6802/10 - PREVALINA COMPRIMIDOS 10 mg• F-6802/15 - PREVALINA COMPRIMIDOS 10 mg";
6544505;prevalina 30 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• mianserina 30 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6544494;prevalina;4567040;Si;"• F-6803/10 - PREVALINA COMPRIMIDOS 30 mg• F-6803/15 - PREVALINA COMPRIMIDOS 30 mg";
7151396;prexan comprimido recubierto (Mintlab);;Vigente;Sensible;Manual;;;;;;;• escitalopram 10 mg comprimido;5781942;Mintlab Co. S.A.;5733746;comprimido recubierto;;;7151364;prexan;4567040;Si;• F-21596/14 - PREXAN COMPRIMIDOS RECUBIERTOS 10 mg (ESCITALOPRAM);
6593911;prezista 300 mg comprimido recubierto (Janssen);;Vigente;Sensible;Manual;;;;;;;• darunavir 300 mg comprimido;5781784;Janssen Cilag Chile S.A.;5733746;comprimido recubierto;;;6544508;prezista;4567040;Si;• F-16170/12 - PREZISTA COMPRIMIDOS RECUBIERTOS 300 mg;
6593922;prezista 400 mg comprimido recubierto (Janssen);;Vigente;Sensible;Manual;;;;;;;• darunavir 400 mg comprimido;5781784;Janssen Cilag Chile S.A.;5733746;comprimido recubierto;;;6544508;prezista;4567040;Si;• F-19674/12 - PREZISTA COMPRIMIDOS RECUBIERTOS 400 mg;
6593956;prezista 600 mg comprimido recubierto (Jenssen);;Vigente;Sensible;Manual;;;;;;;• darunavir 600 mg comprimido;5781784;Janssen Cilag Chile S.A.;5733746;comprimido recubierto;;;6544508;prezista;4567040;Si;• F-19675/12 - PREZISTA COMPRIMIDOS RECUBIERTOS 600 mg;
7435945;prigost comprimido (Synthon);;Vigente;Sensible;Manual;;;;;;;• bromocriptina 2,5 mg comprimido;5970343;Synthon Chile Ltda.;5723406;comprimido;;;7435928;prigost;4567040;Si;• F-9097/11 - PRIGOST COMPRIMIDOS 2,5 mg;
6662259;primaquin 1 mg comprimido recubierto (Gynopharm);;Vigente;Sensible;Manual;;;;;;;• estradiol 1 mg comprimido;5772431;Gynopharm División (Recalcine);5733746;comprimido recubierto;;;6662241;primaquin;4567040;Si;"• F-11122/11 - PRIMAQUIN COMPRIMIDOS RECUBIERTOS 1 mg• F-11122/16 - PRIMAQUIN COMPRIMIDOS RECUBIERTOS 1 mg";
6662265;primaquin 2 mg comprimido recubierto (Gynopharm);;Vigente;Sensible;Manual;;;;;;;• estradiol 2 mg comprimido;5772431;Gynopharm División (Recalcine);5733746;comprimido recubierto;;;6662241;primaquin;4567040;Si;• F-11123/11 - PRIMAQUIN COMPRIMIDOS RECUBIERTOS 2 mg;
6626847;primidona 250 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• primidona 250 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6626852;primidona;4567040;Si;• F-11351/11 - PRIMIDONA COMPRIMIDOS 250 mg;
6652357;primidona 250 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• primidona 250 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6626852;primidona;4567040;Si;• F-1404/13 - PRIMIDONA COMPRIMIDOS 250 mg;
6631787;primidona 250 mg comprimido (Mintlab);;Vigente;Sensible;Manual;;;;;;;• primidona 250 mg comprimido;5781942;Mintlab Co. S.A.;5723406;comprimido;;;6626852;primidona;4567040;Si;• F-12517/12 - PRIMIDONA COMPRIMIDOS 250 mg;
6544523;primorix comprimido (Medipharm);;Vigente;Sensible;Manual;;;;;;;• loratadina 10 mg comprimido;5781906;Productos Farmacéuticos Medipharm Ltda.;5723406;comprimido;;;6544520;primorix;4567040;Si;• F-21028/14 - PRIMORIX COMPRIMIDOS 10 mg;
6413400;pristiq 100 mg comprimido recubierto de liberación prolongada (Pfizer);;Vigente;Sensible;Manual;;;;;;;• desvenlafaxina 100 mg comprimido liberación modificada;5782036;Laboratorio Pfizer de Chile S.A.;5723530;comprimido recubierto de liberación prolongada;;;5698503;pristiq;4567040;Si;"• F-20432/13 - PRISTIQ COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 100 mg• F-17514/14 - PRISTIQ COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 100 mg";
6413395;pristiq 50 mg comprimido recubierto de liberación prolongada (Pfizer);;Vigente;Sensible;Manual;;;;;;;• desvenlafaxina 50 mg comprimido liberación modificada;5782036;Laboratorio Pfizer de Chile S.A.;5723530;comprimido recubierto de liberación prolongada;;;5698503;pristiq;4567040;Si;"• F-20431/13 - PRISTIQ COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 50 mg• F-17513/14 - PRISTIQ COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 50 mg";
7344612;privex laca para uñas (Bagó);;Vigente;Sensible;Manual;;;;;;;• ciclopirox 8% (80 mg/g) barniz de uñas;5771942;Laboratorios Bagó S.A.;5731413;laca para uñas;;;7344600;privex;4567040;Si;• F-17799/14 - PRIVEX SOLUCIÓN TÓPICA LACA PARA UÑAS 8%;
7020440;pro - bextra IM / IV polvo liofilizado para solución inyectable con solvente (Pfizer);;Vigente;Sensible;Manual;;;;;;"• 7164023 - Dispensadores automático urgencia• 5924232 - ARSENAL• 7267684 - Media";• parecoxib 40 mg inyectable;5782036;Laboratorio Pfizer de Chile S.A.;5768708;polvo liofilizado para solución inyectable con solvente;;;7020408;pro - bextra IM / IV;4567040;Si;"• F-13261/13 - PRO - BEXTRA IM/IV POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40 mg, CON SOLVENTE• F-21683/15 - PRO-BEXTRA LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40 mg, CON SOLVENTE(PARECOXIB)";
618002;pro lertus cápsula de liberación prolongada (Tecnofarma);;Vigente;Sensible;Manual;;;;;;;• diclofenaco colestiramina 140 mg cápsula liberación modificada;5790459;Tecnofarma S.A.;5768564;cápsula de liberación prolongada;;;6635684;pro lertus;4567040;Si;• F-18853/11 - PRO LERTUS CÁPSULAS DE LIBERACIÓN PROLONGADA 140 mg;
7312734;pro merpal cápsula de liberación prolongada (Prater);;Vigente;Sensible;Manual;;;;;;;• diclofenaco colestiramina 140 mg cápsula liberación modificada;5768946;Laboratorio Prater S.A.;5768564;cápsula de liberación prolongada;;;7312731;pro merpal;4567040;Si;• F-18716/16 - PRO MERPAL CÁPSULAS DE LIBERACIÓN PROLONGADA 140 mg;
6632732;procion 20 mg comprimido (Medipharm);;Vigente;Sensible;Manual;;;;;;;• prednisona 20 mg comprimido;5781906;Productos Farmacéuticos Medipharm Ltda.;5723406;comprimido;;;5698504;procion;4567040;Si;• F-12227/12 - PROCION COMPRIMIDOS 20 mg;
6632715;procion 5 mg comprimido (Medipharm);;Vigente;Sensible;Manual;;;;;;;• prednisona 5 mg comprimido;5781906;Productos Farmacéuticos Medipharm Ltda.;5723406;comprimido;;;5698504;procion;4567040;Si;• F-14122/14 - PROCION COMPRIMIDOS 5 mg;
7611796;procoralan 5 mg comprimido recubierto (Servier);;Vigente;Sensible;Manual;;;;;;;• ivabradina 5 mg comprimido;5790442;Laboratorios Servier S.A.;5733746;comprimido recubierto;;;5698518;procoralan;4567040;Si;• F-16293/12 - PROCORALAN COMPRIMIDOS RECUBIERTOS 5 mg;
7611799;procoralan 7,5 mg comprimido recubierto (Servier);;Vigente;Sensible;Manual;;;;;;;• ivabradina 7,5 mg comprimido;5790442;Laboratorios Servier S.A.;5733746;comprimido recubierto;;;5698518;procoralan;4567040;Si;• F-16294/12 - PROCORALAN COMPRIMIDOS RECUBIERTOS 7,5 mg;
7376720;proctogel crema rectal (Maver);;Vigente;Sensible;Manual;;;;;;;• lidocaína 2% (20 mg/g) + tribenósido 5% (50 mg/g) crema rectal;5781878;Laboratorios Maver S.A.;5756598;crema rectal;;;7376710;proctogel;4567040;Si;• F-10446/16 - PROCTOGEL CREMA TÓPICA;
7111749;proctoran 1% pomada (PBH Faes Farma);;Vigente;Sensible;Manual;;;;;;;• hidrocortisona acetato 1% (10 mg/g) ungüento;6405992;PBH Faes Farma División (Pharma Brand Hosting);5766070;pomada;;;7586647;proctoran;4567040;Si;• F-19600/12 - PROCTORAN POMADA 1%;
6652413;prodasone 10 mg comprimido (Pfizer);;Vigente;Sensible;Manual;;;;;;;• medroxiprogesterona 10 mg comprimido;5782036;Laboratorio Pfizer de Chile S.A.;5723406;comprimido;;;5698520;prodasone;4567040;Si;• F-7187/15 - PRODASONE COMPRIMIDOS 10 mg;
6652421;prodasone 5 mg comprimido (Pfizer);;Vigente;Sensible;Manual;;;;;;;• medroxiprogesterona 5 mg comprimido;5782036;Laboratorio Pfizer de Chile S.A.;5723406;comprimido;;;5698520;prodasone;4567040;Si;• F-12789/13 - PRODASONE COMPRIMIDOS 5 mg;
