CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_FK;PACK_MULTI_UNIDAD_DESC;MED_CLINICO_CON_ENVASE_FK;MED_CLINICO_CON_ENVASE_DESC;PRODUCTO_COMERCIAL_FK;PRODUCTO_COMERCIAL_DESC;EXISTE_EN_GS1_FK;EXISTE_EN_GS1_DESC;GTIN_GS1
7582174;tachyben 5 mg/mL solución inyectable (Ever Pharma) 5 ampollas 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7582125;urapidil 5 mg/mL inyectable 5 ampollas 5 mililitros;7582043;tachyben 5 mg/mL solución inyectable (Ever Pharma);4567041;No;
7182121;tacni 0,5 mg cápsula (Lab Chile) 50 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7182068;tacrolimús 0,5 mg cápsula 50 cápsulas;7182114;tacni 0,5 mg cápsula (Lab Chile);4567041;No;
7182194;tacni 1 mg cápsula (Lab Chile) 100 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7182070;tacrolimús 1 mg cápsula 100 cápsulas;7182119;tacni 1 mg cápsula (Lab Chile);4567041;No;
7182203;tacni 5 mg cápsula (Lab Chile) 50 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7182072;tacrolimús 5 mg cápsula 50 cápsulas;7182128;tacni 5 mg cápsula (Lab Chile);4567041;No;
7182746;tacrolimus 5 mg cápsula (OPKO) 50 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7182072;tacrolimús 5 mg cápsula 50 cápsulas;7182503;tacrolimus 5 mg cápsula (OPKO);4567041;No;
7229271;tafinlar 50 mg cápsula (GSK) 28 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229258;dabrafenib 50 mg cápsula 28 cápsulas;7229227;tafinlar 50 mg cápsula (GSK);4567041;No;
7229289;tafinlar 75 mg cápsula (GSK) 120 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229259;dabrafenib 75 mg cápsula 120 cápsulas;7229247;tafinlar 75 mg cápsula (GSK);4567041;No;
7448162;talflex bi comprimido de liberación sostenida (Bagó) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7448151;ketoprofeno 150 mg comprimido liberación modificada 10 comprimidos;7448146;talflex BI comprimido de liberación sostenida (Bagó);4567041;No;
7343959;talflex gel tópico (Bagó) 1 pomo 30 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7343958;ketoprofeno 2,5% (25 mg/g) gel 1 pomo 30 gramos;7343947;talflex gel tópico (Bagó);4567041;No;
7343940;talflex TU comprimido con recubrimiento entérico de liberación prolongada (Bagó) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7293648;ketoprofeno 200 mg comprimido liberación modificada 10 comprimidos;6636394;talflex TU comprimido con recubrimiento entérico de liberación prolongada (Bagó);4567041;No;
7343935;talflex 100 mg comprimido con recubrimiento entérico (Bagó) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7301647;ketoprofeno 100 mg comprimido 20 comprimidos;6657366;talflex 100 mg comprimido con recubrimiento entérico (Bagó);4567041;No;
7343933;talflex 50 mg comprimido con recubrimiento entérico (Bagó) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7343929;ketoprofeno 50 mg comprimido 10 comprimidos;6657374;talflex 50 mg comprimido con recubrimiento entérico (Bagó);4567041;No;
7271881;talidomida comprimido (Recalcine) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229350;talidomida 100 mg comprimido 30 comprimidos;7271876;talidomida comprimido (Recalcine);4567041;No;
7410383;talof suspensión oftálmica (Poen) 1 frasco 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7332537;loteprednol 0,2% (2 mg/mL) colirio 1 frasco 5 mililitros;5987983;talof suspensión oftálmica (Poen);4567041;No;
7180969;talol 300 mg comprimido (Saval) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7180958;alopurinol 300 mg comprimido 28 comprimidos;5987760;talol 300 mg comprimido (Saval);4567041;No;
7711325;tambocor comprimido (Euromed) 25 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7711324;flecainida 100 mg comprimido 25 comprimidos;5987695;tambocor comprimido (Euromed);4567041;No;
7177561;tamcore 160 mg comprimido recubierto (Medley) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177481;valsartán 160 mg comprimido 30 comprimidos;6572556;tamcore 160 mg comprimido recubierto (Medley);4567041;No;
7177566;tamcore 320 mg comprimido recubierto (Medley) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177482;valsartán 320 mg comprimido 30 comprimidos;6572549;tamcore 320 mg comprimido recubierto (Medley);4567041;No;
7177555;tamcore 80 mg comprimido recubierto (Medley) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177479;valsartán 80 mg comprimido 30 comprimidos;6572571;tamcore 80 mg comprimido recubierto (Medley);4567041;No;
7335874;tamiflu 12 mg/mL polvo para suspensión oral (Roche) 1 frasco;;Vigente;Sensible;Autogenerado;;;;;;;;;;7335756;oseltamivir 60 mg/5 mL polvo para preparado oral 1 frasco 75 mililitros;7335864;tamiflu 12 mg/mL polvo para suspensión oral (Roche);4567041;No;
7335881;tamiflu 30 mg cápsula (Roche) 10 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7335717;oseltamivir 30 mg cápsula 10 cápsulas;5988505;tamiflu 30 mg cápsula (Roche);4567041;No;
7335887;tamiflu 45 mg cápsula (Roche) 10 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7335719;oseltamivir 45 mg cápsula 10 cápsulas;5988759;tamiflu 45 mg cápsula (Roche);4567041;No;
7335912;tamiflu 75 mg cápsula (Roche) 10 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7320901;oseltamivir 75 mg cápsula 10 cápsulas;478984;tamiflu 75 mg cápsula (Roche);4567041;No;
7715363;taminel comprimido recubierto (Gador) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7193639;drospirenona 3 mg + etinilestradiol 30 mcg comprimido 28 comprimidos;6510265;taminel comprimido recubierto (Gador);4567041;No;
7194234;tamisa 30 / 75 gragea (Euromed) 21 grageas;;Vigente;Sensible;Manual;;;;;;;;;;7194208;etinilestradiol 30 mcg + gestodeno 75 mcg comprimido 21 comprimidos;6512157;tamisa 30 / 75 gragea (Euromed);4567041;No;
7271934;tamoxifeno 10 mg comprimido (Munnich Pharma) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7170538;tamoxifeno 10 mg comprimido 30 comprimidos;7271918;tamoxifeno 10 mg comprimido (Munnich Pharma);4567041;No;
7271936;tamoxifeno 20 mg comprimido (Munnich Pharma) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7170489;tamoxifeno 20 mg comprimido 30 comprimidos;7271930;tamoxifeno 20 mg comprimido (Munnich Pharma);4567041;No;
7141060;tanston 500 mg comprimido recubierto (Pfizer) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141023;ácido mefenámico 500 mg comprimido 10 comprimidos;590762;tanston comprimido recubierto (Pfizer);4567041;No;
7141064;tanston 500 mg comprimido recubierto (Pfizer) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141027;ácido mefenámico 500 mg comprimido 20 comprimidos;590762;tanston comprimido recubierto (Pfizer);4567041;No;
7182221;tapsin comprimido (Maver) 12 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7182208;paracetamol 400 mg + cafeína 33 mg comprimido 12 comprimidos;84584;tapsin comprimido (Maver);4567041;No;
7355247;tapsin compuesto día aroma a té polvo para solución oral (Maver) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7355121;ácido ascórbico 50 mg + cafeína 33 mg + noscapina 10 mg + paracetamol 400 mg polvo para preparado oral 30 sobres;7355241;tapsin compuesto día aroma a té polvo para solución oral (Maver);4567041;No;
7354061;tapsin compuesto día plus polvo para solución oral (Maver) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7354060;ácido ascórbico 50 mg + cafeína 40 mg + noscapina 10 mg + paracetamol 650 mg polvo para preparado oral 30 sobres;7354056;tapsin compuesto día plus polvo para solución oral (Maver);4567041;No;
7355125;tapsin compuesto día polvo para solución oral (Maver) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7355121;ácido ascórbico 50 mg + cafeína 33 mg + noscapina 10 mg + paracetamol 400 mg polvo para preparado oral 30 sobres;7355120;tapsin compuesto día polvo para solución oral (Maver);4567041;No;
7469754;tapsin compuesto DN cápsula (Maver) 18 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7469750;ácido ascórbico 50 mg + cafeína 33 mg + noscapina 10 mg + paracetamol 400 mg cápsula y ácido ascórbico 50 mg + cafeína 33 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 400 mg cápsula 18 cápsulas;7469746;tapsin compuesto DN cápsula (Maver);4567041;No;
7469807;tapsin compuesto DN plus comprimido recubierto (Maver) 18 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7469802;ácido ascórbico 50 mg + cafeína 40 mg + noscapina 10 mg + paracetamol 650 mg comprimido y ácido ascórbico 50 mg + cafeína 40 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 650 mg comprimido 18 comprimidos;7469798;tapsin compuesto DN plus comprimido recubierto (Maver);4567041;No;
7355248;tapsin compuesto noche aroma a té polvo para solución oral (Maver) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7355129;ácido ascórbico 50 mg + cafeína 33 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 400 mg polvo para preparado oral 30 sobres;7355245;tapsin compuesto noche aroma a té polvo para solución oral (Maver);4567041;No;
7354045;tapsin compuesto noche plus polvo para solución oral (Maver) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7354021;ácido ascórbico 50 mg + cafeína 40 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 650 mg polvo para preparado oral 30 sobres;7354018;tapsin compuesto noche plus polvo para solución oral (Maver);4567041;No;
7355229;tapsin compuesto noche polvo para solución oral (Maver) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7355129;ácido ascórbico 50 mg + cafeína 33 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 400 mg polvo para preparado oral 30 sobres;7355128;tapsin compuesto noche polvo para solución oral (Maver);4567041;No;
7268785;tapsin infantil solución oral para gotas (Maver) 1 frasco 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7008555;paracetamol 100 mg/mL gotas orales 1 frasco 15 mililitros;5988586;tapsin infantil solución oral para gotas (Maver);4567041;No;
7182226;tapsin infantil 80 mg comprimido masticable (Maver) 16 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7093945;paracetamol 80 mg comprimido 16 comprimidos;6629215;tapsin infantil comprimido masticable (Maver);4567041;No;
7376887;tapsin mujer comprimido (Maver) 12 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7376885;mepiramina 15 mg + pamabrom 25 mg + paracetamol 500 mg comprimido 12 comprimidos;7376884;tapsin mujer comprimido (Maver);4567041;No;
7376820;tapsin nocturno comprimido (Maver) 12 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7376817;clorfenamina 2 mg + paracetamol 500 mg comprimido 12 comprimidos;7376813;tapsin nocturno comprimido (Maver);4567041;No;
7182163;tapsin puro paracetamol comprimido (Maver) 24 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7117864;paracetamol 500 mg comprimido 24 comprimidos;7182158;tapsin puro paracetamol comprimido (Maver);4567041;No;
7182262;tapsin SC cápsula (Maver) 16 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7182253;paracetamol 500 mg cápsula 16 cápsulas;7182239;tapsin SC cápsula (Maver);4567041;No;
7469865;tapsininstaflu DN comprimido (Maver) 18 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7469859;paracetamol 500 mg + pseudoefedrina clorhidrato 60 mg comprimido y clorfenamina 4 mg + paracetamol 500 mg + pseudoefedrina clorhidrato 30 mg comprimido 18 comprimidos;7469854;tapsininstaflu DN comprimido (Maver);4567041;No;
7229666;tarceva 100 mg comprimido recubierto (Roche) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229608;erlotinib 100 mg comprimido 30 comprimidos;6545320;tarceva 100 mg comprimido recubierto (Roche);4567041;No;
7229669;tarceva 150 mg comprimido recubierto (Roche) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229612;erlotinib 150 mg comprimido 30 comprimidos;5988911;tarceva 150 mg comprimido recubierto (Roche);4567041;No;
7229649;tarceva 25 mg comprimido recubierto (Roche) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229602;erlotinib 25 mg comprimido 30 comprimidos;6545326;tarceva 25 mg comprimido recubierto (Roche);4567041;No;
7213095;tareg - D 160 / 12,5 comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213084;hidroclorotiazida 12,5 mg + valsartán 160 mg comprimido 28 comprimidos;2040087;tareg - D 160 / 12,5 comprimido recubierto (Novartis);4567041;No;
7213100;tareg - D 160 / 12,5 comprimido recubierto (Novartis) 56 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213080;hidroclorotiazida 12,5 mg + valsartán 160 mg comprimido 56 comprimidos;2040087;tareg - D 160 / 12,5 comprimido recubierto (Novartis);4567041;No;
7213106;tareg - D 160 / 25 comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213071;hidroclorotiazida 25 mg + valsartán 160 mg comprimido 28 comprimidos;5988245;tareg - D 160 / 25 comprimido recubierto (Novartis);4567041;No;
7213109;tareg - D 160 / 25 comprimido recubierto (Novartis) 56 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213075;hidroclorotiazida 25 mg + valsartán 160 mg comprimido 56 comprimidos;5988245;tareg - D 160 / 25 comprimido recubierto (Novartis);4567041;No;
7213111;tareg - D 320 / 12,5 comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213062;hidroclorotiazida 12,5 mg + valsartán 320 mg comprimido 28 comprimidos;5987998;tareg - D 320 / 12,5 comprimido recubierto (Novartis);4567041;No;
7213138;tareg - D 320 / 25 comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213054;hidroclorotiazida 25 mg + valsartán 320 mg comprimido 28 comprimidos;5988549;tareg - D 320 / 25 comprimido recubierto (Novartis);4567041;No;
7213118;tareg - D 320 / 25 comprimido recubierto (Novartis) 56 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213058;hidroclorotiazida 25 mg + valsartán 320 mg comprimido 56 comprimidos;5988549;tareg - D 320 / 25 comprimido recubierto (Novartis);4567041;No;
7213124;tareg - D 80 / 12,5 comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213045;hidroclorotiazida 12,5 mg + valsartán 80 mg comprimido 28 comprimidos;2452015;tareg - D 80 / 12,5 comprimido recubierto (Novartis);4567041;No;
7213131;tareg - D 80 / 12,5 comprimido recubierto (Novartis) 56 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7213047;hidroclorotiazida 12,5 mg + valsartán 80 mg comprimido 56 comprimidos;2452015;tareg - D 80 / 12,5 comprimido recubierto (Novartis);4567041;No;
7177080;tareg 160 mg comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177054;valsartán 160 mg comprimido 28 comprimidos;5988495;tareg 160 mg comprimido recubierto (Novartis);4567041;No;
7177302;tareg 160 mg comprimido recubierto (Novartis) 56 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177056;valsartán 160 mg comprimido 56 comprimidos;5988495;tareg 160 mg comprimido recubierto (Novartis);4567041;No;
7177326;tareg 320 mg comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177061;valsartán 320 mg comprimido 28 comprimidos;5988026;tareg 320 mg comprimido recubierto (Novartis);4567041;No;
7177329;tareg 320 mg comprimido recubierto (Novartis) 56 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177064;valsartán 320 mg comprimido 56 comprimidos;5988026;tareg 320 mg comprimido recubierto (Novartis);4567041;No;
7177077;tareg 80 mg comprimido recubierto (Novartis) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177049;valsartán 80 mg comprimido 28 comprimidos;278755;tareg 80 mg comprimido recubierto (Novartis);4567041;No;
7177086;tareg 80 mg comprimido recubierto (Novartis) 56 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7177050;valsartán 80 mg comprimido 56 comprimidos;278755;tareg 80 mg comprimido recubierto (Novartis);4567041;No;
7579232;targocid 400 mg polvo liofilizado para solución inyectable con solvente (Sanofi Aventis) 1 kit;;Vigente;Sensible;Autogenerado;;;;;;;;;;7579223;teicoplanina 400 mg inyectable 1 kit;7579230;targocid 400 mg polvo liofilizado para solución inyectable con solvente (Sanofi Aventis);4567041;No;
7738183;targretin cápsula blanda (Ferrer) 100 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7738179;bexaroteno 75 mg cápsula 100 cápsulas;7738173;targretin cápsula blanda (Ferrer);4567041;No;
7229496;tasigna 150 mg cápsula (Novartis) 112 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229479;nilotinib 150 mg cápsula 112 cápsulas;6813903;tasigna 150 mg cápsula (Novartis);4567041;No;
7229501;tasigna 200 mg cápsula (Novartis) 112 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7229482;nilotinib 200 mg cápsula 112 cápsulas;5988018;tasigna 200 mg cápsula (Novartis);4567041;No;
7578962;tavanic solución para infusión intravenosa (Sanofi Aventis) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7578960;levofloxacino 500 mg/100 mL (5 mg/mL) inyectable 1 frasco 100 mililitros;914778;tavanic solución para infusión intravenosa (Sanofi Aventis);4567041;No;
7148203;tavanic 500 mg comprimido recubierto (Sanofi Aventis) 7 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7098523;levofloxacino 500 mg comprimido 7 comprimidos;76541;tavanic 500 mg comprimido recubierto (Sanofi Aventis);4567041;No;
7256188;tavist XR comprimido de liberación prolongada (Mintlab) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7189322;metformina 500 mg comprimido liberación modificada 30 comprimidos;7194811;tavist XR comprimido de liberación prolongada (Mintlab);4567041;No;
7339970;tavor comprimido (Tecnofarma) 1 comprimido;;Vigente;Sensible;Autogenerado;;;;;;;;;;7339965;fluconazol 150 mg comprimido 1 comprimido;6658233;tavor comprimido (Tecnofarma);4567041;No;
7339973;tavor comprimido (Tecnofarma) 2 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7339967;fluconazol 150 mg comprimido 2 comprimidos;6658233;tavor comprimido (Tecnofarma);4567041;No;
7339975;tavor comprimido (Tecnofarma) 4 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7339968;fluconazol 150 mg comprimido 4 comprimidos;6658233;tavor comprimido (Tecnofarma);4567041;No;
7278427;taxodiol 150 mg/25 mL solución inyectable (Tecnofarma) 1 vial 25 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7278426;paclitaxel 150 mg/25 mL (6 mg/mL) inyectable 1 vial 25 mililitros;7278410;taxodiol 150 mg/25 mL solución inyectable (Tecnofarma);4567041;No;
7278416;taxodiol 30 mg/5 mL solución inyectable (Tecnofarma) 1 vial 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7236771;paclitaxel 30 mg/5 mL (6 mg/mL) inyectable 1 vial 5 mililitros;7278365;taxodiol 30 mg/5 mL solución inyectable (Tecnofarma);4567041;No;
7290656;taxotere 20 mg/mL concentrado para solución para perfusión (Sanofi Aventis) 1 vial 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7248293;docetaxel 20 mg/mL inyectable 1 vial 1 mililitro;7248314;taxotere 20 mg/mL concentrado para solución para perfusión (Sanofi Aventis);4567041;No;
7248303;taxotere 20 mg/0,5 mL solución inyectable con solvente (Sanofi Aventis) 1 kit;;Vigente;Sensible;Autogenerado;;;;;;;;;;7248286;docetaxel 20 mg/0,5 mL (40 mg/mL) inyectable 1 kit;5986848;taxotere 20 mg/0,5 mL solución inyectable con solvente (Sanofi Aventis);4567041;No;
7248318;taxotere 80 mg/2 mL solución inyectable con solvente (Sanofi Aventis) 1 kit;;Vigente;Sensible;Autogenerado;;;;;;;;;;7248290;docetaxel 80 mg/2 mL (40 mg/mL) inyectable 1 kit;5987614;taxotere 80 mg/2 mL solución inyectable con solvente (Sanofi Aventis);4567041;No;
7290664;taxotere 80 mg/4 mL concentrado para solución para perfusión (Sanofi Aventis) 1 vial 4 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7248297;docetaxel 80 mg/4 mL (20 mg/mL) inyectable 1 vial 4 mililitros;7248320;taxotere 80 mg/4 mL concentrado para solución para perfusión (Sanofi Aventis);4567041;No;
7170549;taxus 10 mg comprimido (Tecnofarma) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7170538;tamoxifeno 10 mg comprimido 30 comprimidos;6658263;taxus 10 mg comprimido (Tecnofarma);4567041;No;
7170555;taxus 20 mg comprimido (Tecnofarma) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7170489;tamoxifeno 20 mg comprimido 30 comprimidos;5988079;taxus 20 mg comprimido (Tecnofarma);4567041;No;
7077120;tazonam NF polvo liofilizado para solución inyectable (Wyeth) 1 vial;;Vigente;Sensible;Autogenerado;;;;;;;;;;7558688;piperacilina 4000 mg - tazobactam 500 mg inyectable 1 vial;183604;tazonam NF polvo liofilizado para solución inyectable (Wyeth);4567041;No;
7509412;tears naturale free solución oftálmica (Alcon) 32 ampollas 0,8 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7509387;dextrán 0,1% (1 mg/mL) + hipromelosa 0,3% (3 mg/mL) colirio 32 ampollas 0,8 mililitros;6670876;tears naturale free solución oftálmica (Alcon);4567041;No;
7511746;tears naturale II solución oftálmica (Alcon) 1 frasco 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7501236;dextrán 0,1% (1 mg/mL) + hipromelosa 0,3% (3 mg/mL) colirio 1 frasco 15 mililitros;7511742;tears naturale II solución oftálmica (Alcon);4567041;No;
7589875;tecta 20 mg comprimido con recubrimiento entérico (Alpes Chemie) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7589872;pantoprazol 20 mg comprimido 30 comprimidos;5988123;tecta 20 mg comprimido con recubrimiento entérico (Alpes Chemie);4567041;No;
7589881;tecta 40 mg comprimido con recubrimiento entérico (Alpes Chemie) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7589873;pantoprazol 40 mg comprimido 30 comprimidos;7589880;tecta 40 mg comprimido con recubrimiento entérico (Alpes Chemie);4567041;No;
7451646;tegretal CR 200 mg comprimido recubierto de liberación sostenida (Novartis) 60 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7451639;carbamazepina 200 mg comprimido liberación modificada 60 comprimidos;1935464;tegretal CR 200 mg comprimido recubierto de liberación sostenida (Novartis);4567041;No;
7451648;tegretal CR 400 mg comprimido recubierto de liberación sostenida (Novartis) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7451641;carbamazepina 400 mg comprimido liberación modificada 20 comprimidos;260212;tegretal CR 400 mg comprimido recubierto de liberación sostenida (Novartis);4567041;No;
7451650;tegretal CR 400 mg comprimido recubierto de liberación sostenida (Novartis) 60 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7451642;carbamazepina 400 mg comprimido liberación modificada 60 comprimidos;260212;tegretal CR 400 mg comprimido recubierto de liberación sostenida (Novartis);4567041;No;
7451678;tegretal suspensión oral (Novartis) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7451675;carbamazepina 100 mg/5 mL suspensión oral 1 frasco 100 mililitros;5988496;tegretal suspensión oral (Novartis);4567041;No;
7154625;tegretal 200 mg comprimido (Novartis) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7063796;carbamazepina 200 mg comprimido 20 comprimidos;5745140;tegretal 200 mg comprimido (Novartis);4567041;No;
7154627;tegretal 200 mg comprimido (Novartis) 50 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7154610;carbamazepina 200 mg comprimido 50 comprimidos;5745140;tegretal 200 mg comprimido (Novartis);4567041;No;
7154636;tegretal 200 mg comprimido (Novartis) 60 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7154612;carbamazepina 200 mg comprimido 60 comprimidos;5745140;tegretal 200 mg comprimido (Novartis);4567041;No;
7154608;tegretal 400 mg comprimido (Novartis) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7451656;carbamazepina 400 mg comprimido 20 comprimidos;5987831;tegretal 400 mg comprimido (Novartis);4567041;No;
7193207;tejania comprimido recubierto (Gedeon Richter) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7190061;desogestrel 75 mcg comprimido 28 comprimidos;7190262;tejania comprimido recubierto (Gedeon Richter);4567041;No;
7612054;telebrix 30 meglumina solución inyectable (Guerbet) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7612033;meglumina ioxitalamato 660,30 mg/mL (iodo 300 mg/mL) inyectable 1 frasco 100 mililitros;5988046;telebrix 30 meglumina solución inyectable (Guerbet);4567041;No;
7612047;telebrix 30 meglumina solución inyectable (Guerbet) 1 frasco 50 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7612029;meglumina ioxitalamato 660,30 mg/mL (iodo 300 mg/mL) inyectable 1 frasco 50 mililitros;5988046;telebrix 30 meglumina solución inyectable (Guerbet);4567041;No;
7674942;telebrix 30 meglumina solución inyectable (Guerbet) 1 vial 30 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7674939;meglumina ioxitalamato 660,30 mg/mL (iodo 300 mg/mL) inyectable 1 vial 30 mililitros;5988046;telebrix 30 meglumina solución inyectable (Guerbet);4567041;No;
7612060;telebrix 30 meglumina solución inyectable (Guerbet) 25 frascos 50 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7612059;meglumina ioxitalamato 660,30 mg/mL (iodo 300 mg/mL) inyectable 25 frascos 50 mililitros;5988046;telebrix 30 meglumina solución inyectable (Guerbet);4567041;No;
7612131;telebrix 35 solución inyectable (Guerbet) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7612127;ioxitalamato sódico 93,24 mg/mL + meglumina ioxitalamato 640,38 mg/mL (iodo 350 mg/mL) inyectable 1 frasco 100 mililitros;5988483;telebrix 35 solución inyectable (Guerbet);4567041;No;
